CURSO_ACADEMICO;CENTRO;ESTUDIO;TIPO_ESTUDIO;ALUMNOS_MATRICULADOS;ALUMNOS_NUEVO_INGRESO;PLAZAS_OFERTADAS;ALUMNOS_GRADUADOS;ALUMNOS_ADAPTA_GRADO_MATRI;ALUMNOS_ADAPTA_GRADO_MATRI_NI;ALUMNOS_ADAPTA_GRADO_TITULADO;ALUMNOS_CON_RECONOCIMIENTO;ALUMNOS_MOVILIDAD_ENTRADA;ALUMNOS_MOVILIDAD_SALIDA;CREDITOS_MATRICULADOS;CREDITOS_RECONOCIDOS;DURACION_MEDIA_GRADUADOS;TASA_EXITO;TASA_RENDIMIENTO;TASA_EFICIENCIA;TASA_ABANDONO;TASA_GRADUACION;FECHA_ACTUALIZACION
2022;Escuela de Ingeniería y Arquitectura;2-Ingeniería Electrónica;Máster;18;13;25;7;0;0;0;3;1;0;756.00;112.00;1.40;93.68;70.63;89.29;0.00;62.50;25/08/2024
2022;Facultad de Educación;2-Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;595;470;470;399;0;0;0;36;;0;28270.00;748.00;1.15;98.95;93.14;97.20;0.00;87.23;25/08/2024
2022;Facultad de Ciencias Humanas y de la Educación;2-Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;34;30;30;29;0;0;0;0;;0;1831.00;0.00;1.24;99.66;97.21;97.59;0.00;86.67;25/08/2024
2022;Facultad de Ciencias Sociales y Humanas de Teruel;2-Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;27;19;20;23;0;0;0;0;;0;1236.00;0.00;1.29;99.15;94.66;97.87;0.00;89.47;25/08/2024
2022;Facultad de Medicina;2-Salud pública;Máster;;;;0;;;0;;;;;;;;;;;;25/08/2024
2022;Facultad de Derecho;2-Prevención de riesgos laborales;Máster;40;27;30;31;0;0;0;3;;0;2177.00;68.00;1.57;100.00;97.15;96.19;0.00;84.62;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Arquitectura;Máster;30;20;80;18;0;0;0;0;;0;1452.00;0.00;1.50;97.85;75.21;79.96;0.00;73.68;25/08/2024
2022;Facultad de Ciencias;2-Modelización e Investigación Matemática, Estadística y Computación;Máster;24;17;17;15;0;0;0;0;2;1;1026.00;0.00;1.53;100.00;92.22;89.35;0.00;92.31;25/08/2024
2022;Facultad de Derecho;2-Abogacía;Máster;167;82;100;75;0;0;0;0;;0;7431.00;0.00;2.01;99.76;98.64;99.47;0.00;82.93;25/08/2024
2022;Facultad de Ciencias Humanas y de la Educación;2-Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Máster;5;0;20;2;0;0;0;0;;0;60.00;0.00;2.50;100.00;40.00;77.07;;;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Ingeniería Química;Máster;40;15;40;15;0;0;0;3;8;2;1446.00;30.00;2.38;96.14;75.27;90.54;0.00;45.45;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Ingeniería Industrial;Máster;216;88;240;89;0;0;0;19;13;22;10040.50;525.00;2.45;95.74;87.42;90.36;0.00;42.42;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Ingeniería de Telecomunicación;Máster;31;6;30;13;0;0;0;3;1;8;1530.00;30.00;2.09;98.35;89.95;91.40;0.00;40.00;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Ingeniería Informática;Máster;21;9;60;5;0;0;0;1;6;0;730.50;9.00;2.00;95.44;51.54;93.77;0.00;20.00;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Ingeniería Mecánica;Máster;30;17;30;14;0;0;0;2;10;0;1023.00;30.00;1.14;97.77;76.98;95.44;0.00;75.00;25/08/2024
2022;Facultad de Ciencias;2-Química Industrial;Máster;19;18;50;16;0;0;0;0;1;0;1092.00;0.00;1.00;100.00;97.53;100.00;0.00;88.89;25/08/2024
2022;Facultad de Ciencias;2-Geología: Técnicas y Aplicaciones;Máster;10;8;20;7;0;0;0;1;1;0;489.00;3.00;1.33;100.00;95.09;94.59;0.00;85.71;25/08/2024
2022;Facultad de Ciencias;2-Química Molecular y Catálisis Homogénea;Máster;24;24;25;22;0;0;0;0;2;4;1410.00;0.00;1.00;99.52;95.50;100.00;0.00;100.00;25/08/2024
2022;Facultad de Economía y Empresa;2-Auditoría;Máster;41;32;32;31;0;0;0;0;2;0;1913.00;0.00;1.19;99.35;96.08;98.10;0.00;93.10;25/08/2024
2022;Escuela Politécnica Superior;2-Ingeniería Agronómica;Máster;39;10;40;6;0;0;0;5;5;2;1236.00;39.00;2.33;90.56;78.12;87.68;0.00;50.00;25/08/2024
2022;Facultad de Ciencias de la Salud y del Deporte;2-Evaluación y Entrenamiento Físico para la Salud;Máster;16;11;20;10;0;0;0;0;1;0;870.00;0.00;1.00;100.00;82.41;100.00;0.00;72.73;25/08/2024
2022;Facultad de Filosofía y Letras;2-Mundo Antiguo y Patrimonio Arqueológico;Máster;11;8;30;4;0;0;0;0;1;1;416.00;0.00;1.00;100.00;91.84;100.00;0.00;80.00;25/08/2024
2022;Facultad de Ciencias de la Salud;2-Iniciación a la Investigación en Ciencias de la Enfermería;Máster;5;5;30;5;0;0;0;0;;0;300.00;0.00;1.00;100.00;100.00;100.00;0.00;100.00;25/08/2024
2022;Facultad de Economía y Empresa;2-Dirección, Estrategia y Marketing;Máster;21;15;20;14;0;0;0;0;1;2;924.00;0.00;1.15;99.28;90.52;97.22;0.00;100.00;25/08/2024
2022;Facultad de Ciencias Sociales y Humanas de Teruel;2-Psicología General Sanitaria;Máster;63;30;30;28;0;0;0;0;5;0;2714.00;0.00;2.00;99.44;98.45;99.72;0.00;89.66;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Ingeniería de Diseño de Producto;Máster;25;24;30;18;0;0;0;2;5;0;1398.00;24.00;1.00;100.00;92.92;99.58;0.00;86.36;25/08/2024
2022;Facultad de Filosofía y Letras;2-Consultoría de Información y Comunicación Digital;Máster;33;21;25;19;0;0;0;11;5;0;1308.00;66.00;1.53;99.49;89.45;94.87;0.00;65.00;25/08/2024
2022;Facultad de Veterinaria;2-Calidad, Seguridad y Tecnología de los Alimentos;Máster;1;0;;0;0;0;0;0;;0;12.00;0.00;;;;;;;25/08/2024
2022;Facultad de Ciencias;2-Biotecnología Cuantitativa;Máster;;;;0;;;0;;;;;;;;;;;;25/08/2024
2022;Facultad de Derecho;2-Gestión Administrativa;Máster;13;11;30;9;0;0;0;0;;0;642.00;0.00;1.50;98.10;96.26;98.90;0.00;77.78;25/08/2024
2022;Facultad de Filosofía y Letras;2-Investigación en Filosofía;Máster;12;11;12;5;0;0;0;0;;0;621.00;0.00;1.20;100.00;69.57;93.46;0.00;55.56;25/08/2024
2022;Centro Universitario de la Defensa de Zaragoza;2-Dirección y Gestión de Adquisiciones de Sistemas para la Defensa;Máster;51;24;25;29;0;0;0;5;;0;1540.00;32.00;1.00;100.00;99.48;99.44;0.00;100.00;25/08/2024
2022;Facultad de Derecho;2-Derecho de la Administración Pública;Máster;28;16;20;14;0;0;0;0;;0;1026.00;0.00;1.40;98.05;73.68;91.78;0.00;54.55;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Programa conjunto en Máster Universitario en Ingeniería Industrial-Máster Universitario en Ingeniería Mecánica;Máster;2;0;;;0;0;;0;;0;36.00;0.00;;100.00;66.67;;;;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Programa conjunto en Máster Universitario en Ingeniería Industrial-Máster Universitario en Energías Renovables y Eficiencia Energética;Máster;19;0;;;0;0;;0;;4;782.50;0.00;;100.00;93.50;;;;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Programa conjunto en Máster Universitario en Ingeniería Industrial-Máster Universitario en Ingeniería Electrónica;Máster;2;0;;;0;0;;0;;0;24.00;0.00;;100.00;100.00;;;;25/08/2024
2022;Facultad de Medicina;2-Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;43;20;25;24;0;0;0;0;;0;1279.00;0.00;1.00;100.00;98.83;98.97;0.00;50.00;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Robótica, Gráficos y Visión por Computador/Robotics, Graphics and Computer Vision;Máster;49;30;30;13;0;0;0;2;7;5;2154.00;18.00;2.08;97.99;87.56;98.99;0.00;73.91;25/08/2024
2022;Escuela Universitaria Politécnica de Teruel;2-Innovación y Emprendimiento en Tecnologías para la Salud y el Bienestar;Máster;5;2;20;2;0;0;0;0;;0;171.00;0.00;1.50;100.00;75.44;85.11;0.00;50.00;25/08/2024
2022;Facultad de Veterinaria;2-Salud Global: Integración de la Salud Ambiental, Humana y Animal;Máster;14;11;30;10;0;0;0;0;;0;705.00;0.00;1.00;100.00;93.62;100.00;0.00;90.00;25/08/2024
2022;Facultad de Filosofía y Letras;2-Enseñanza del Español como Lengua Extranjera;Máster;27;27;30;18;0;0;0;2;3;0;1518.00;24.00;1.00;100.00;94.66;99.71;0.00;86.36;25/08/2024
2022;Facultad de Ciencias;2-Biofísica y Biotecnología Cuantitativa/Biophysics and Quantitative Biotechnology;Máster;18;14;24;4;0;0;0;0;7;0;960.00;0.00;2.00;100.00;93.75;100.00;0.00;71.43;25/08/2024
2022;Facultad de Ciencias;2-Economía Circular;Máster;23;11;40;12;0;0;0;0;1;0;1023.00;0.00;2.00;97.22;92.38;100.00;0.00;44.44;25/08/2024
2022;Facultad de Ciencias;2-Física del Universo: Cosmología, Astrofísica, Partículas y Astropartículas;Máster;21;14;30;3;0;0;0;0;4;2;984.00;0.00;2.00;100.00;90.32;100.00;0.00;75.00;25/08/2024
2022;Facultad de Filosofía y Letras;2-Culturas e Identidades Hispánicas;Máster;6;3;30;3;0;0;0;0;5;0;276.00;0.00;2.00;100.00;95.65;100.00;0.00;33.33;25/08/2024
2022;Facultad de Veterinaria;2-Nutrición Animal;Máster;18;0;24;17;0;0;0;0;;0;1080.00;0.00;2.00;100.00;94.44;100.00;;;25/08/2024
2022;Facultad de Veterinaria;2-Calidad, Seguridad y Tecnología de los Alimentos;Máster;42;18;30;23;0;0;0;0;;0;1665.00;0.00;2.00;99.26;97.30;100.00;0.00;50.00;25/08/2024
2022;Facultad de Ciencias Sociales y del Trabajo;2-Gestión Estratégica de Recursos Humanos;Máster;45;25;30;13;0;0;0;16;;0;1954.00;274.00;2.00;99.36;95.66;100.00;0.00;58.33;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Ingeniería Biomédica;Máster;45;26;40;19;0;0;0;2;4;3;2271.00;24.00;1.84;97.39;87.35;100.00;0.00;69.23;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Energías Renovables y Eficiencia Energética;Máster;16;14;30;;0;0;;3;19;3;960.00;84.00;;100.00;98.25;;0.00;58.33;25/08/2024
2022;Facultad de Medicina;2-Inmunología Tumoral e Inmunoterapia del Cáncer;Máster;19;19;30;;0;0;;0;;0;1059.00;0.00;;99.40;94.33;;0.00;72.22;25/08/2024
2022;Facultad de Ciencias Humanas y de la Educación;2-Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Máster;20;20;20;17;0;0;0;0;;0;1200.00;0.00;1.00;98.98;97.00;100.00;0.00;90.00;25/08/2024
2022;Facultad de Ciencias;2-Economía Circular;Máster;;;;;;;;1;;;;9.00;;;;;;;25/08/2024
2022;Escuela de Ingeniería y Arquitectura;2-Ingeniería de Telecomunicación;Máster;;;;;;;;4;;;;126.00;;;;;;;25/08/2024
2022;Escuela de Doctorado;4-Movilidad Doctorado;Movilidad de entrada;2;0;;;0;0;;;2;0;0.00;;;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Ciencias de la antigüedad;Doctorado;34;2;10;8;0;0;0;0;;0;0.00;0.00;5.37;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Estudios ingleses;Doctorado;35;7;10;7;0;0;0;0;;0;0.00;0.00;4.76;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Literaturas hispánicas;Doctorado;25;6;20;4;0;0;0;0;;0;0.00;0.00;5.28;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Filosofía;Doctorado;34;3;8;5;0;0;0;0;;0;0.00;0.00;5.25;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Historia contemporánea;Doctorado;29;6;15;5;0;0;0;0;;0;0.00;0.00;5.72;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Historia del arte;Doctorado;49;3;20;11;0;0;0;0;;0;0.00;0.00;5.01;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Historia, sociedad y cultura: épocas medieval y moderna;Doctorado;21;1;8;2;0;0;0;0;;0;0.00;0.00;4.66;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Lingüística hispánica;Doctorado;25;5;25;4;0;0;0;0;;0;0.00;0.00;5.30;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Bioquímica y biología molecular;Doctorado;104;19;30;16;0;0;0;0;;0;0.00;0.00;4.58;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Calidad, seguridad y tecnología de los alimentos;Doctorado;32;6;15;8;0;0;0;0;;0;0.00;0.00;4.85;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Ciencia analítica en química;Doctorado;32;5;15;7;0;0;0;0;;0;0.00;0.00;4.31;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Física;Doctorado;95;16;50;6;0;0;0;0;;0;0.00;0.00;5.01;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Geología;Doctorado;37;4;11;8;0;0;0;0;;0;0.00;0.00;5.32;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Matemáticas y estadística;Doctorado;25;4;5;3;0;0;0;0;;0;0.00;0.00;4.82;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Producción animal;Doctorado;22;7;6;2;0;0;0;0;;0;0.00;0.00;5.03;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Química física;Doctorado;16;4;10;2;0;0;0;0;;0;0.00;0.00;4.69;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Química inorgánica;Doctorado;35;9;18;6;0;0;0;0;;0;0.00;0.00;4.63;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Química orgánica;Doctorado;35;2;12;2;0;0;0;0;;0;0.00;0.00;4.92;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Ciencias biomédicas y biotecnológicas;Doctorado;47;5;20;5;0;0;0;0;;0;0.00;0.00;5.10;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Ciencias de la salud y del deporte;Doctorado;137;29;30;15;0;0;0;0;;0;0.00;0.00;4.68;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Medicina;Doctorado;312;60;75;17;0;0;0;1;;0;0.00;0.00;5.00;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Medicina y sanidad animal;Doctorado;53;9;15;4;0;0;0;0;;0;0.00;0.00;5.23;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Contabilidad y finanzas;Doctorado;28;3;18;5;0;0;0;0;;0;0.00;0.00;5.21;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Derecho;Doctorado;122;22;30;9;0;0;0;0;;0;0.00;0.00;5.22;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Derechos humanos y libertades fundamentales;Doctorado;47;10;10;4;0;0;0;0;;0;0.00;0.00;4.69;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Economía;Doctorado;55;7;15;5;0;0;0;0;;0;0.00;0.00;4.46;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Economía y gestión de las organizaciones;Doctorado;47;8;20;8;0;0;0;0;;0;0.00;0.00;4.46;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Educación;Doctorado;106;23;25;14;0;0;0;0;;0;0.00;0.00;4.71;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Ordenación del territorio y medio ambiente;Doctorado;37;7;25;3;0;0;0;0;;0;0.00;0.00;5.05;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Relaciones de género y estudios feministas;Doctorado;19;1;30;2;0;0;0;0;;0;0.00;0.00;5.54;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Sociología de las políticas públicas y sociales;Doctorado;59;14;20;6;0;0;0;0;;0;0.00;0.00;5.21;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Ciencias agrarias y del medio natural;Doctorado;48;9;30;6;0;0;0;0;;0;0.00;0.00;4.94;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Energías renovables y eficiencia energética;Doctorado;44;9;15;7;0;0;0;0;;0;0.00;0.00;4.98;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Ingeniería biomédica;Doctorado;63;8;10;9;0;0;0;0;;0;0.00;0.00;4.20;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Ingeniería de diseño y fabricación;Doctorado;39;7;20;6;0;0;0;0;;0;0.00;0.00;3.97;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Ingeniería de sistemas e informática;Doctorado;89;12;30;7;0;0;0;0;;0;0.00;0.00;4.13;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Ingeniería electrónica;Doctorado;37;4;10;3;0;0;0;0;;0;0.00;0.00;5.64;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Ingeniería mecánica;Doctorado;54;10;25;8;0;0;0;0;;0;0.00;0.00;5.18;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Ingeniería química y del medio ambiente;Doctorado;90;16;60;13;0;0;0;0;;0;0.00;0.00;4.83;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Mecánica de fluidos;Doctorado;12;1;3;0;0;0;0;0;;0;0.00;0.00;;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Nuevos territorios en la arquitectura;Doctorado;38;6;10;3;0;0;0;0;;0;0.00;0.00;5.37;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Tecnologías de la información y comunicaciones en redes moviles;Doctorado;16;3;10;4;0;0;0;0;;0;0.00;0.00;4.82;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Información y Comunicación;Doctorado;37;6;6;1;0;0;0;0;;0;0.00;0.00;5.22;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Patrimonio, Sociedades y Espacios de Frontera;Doctorado;26;4;8;4;0;0;0;0;;0;0.00;0.00;3.92;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Logística y gestión de la cadena de suministro;Doctorado;3;0;8;1;0;0;0;0;;0;0.00;0.00;3.46;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Psicología;Doctorado;38;11;20;3;0;0;0;0;;0;0.00;0.00;3.02;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD Sistemas eficientes de producción y calidad agroalimentaria;Doctorado;;;4;;;;;;;;;;;;;;;;25/08/2024
2022;Escuela de Doctorado;3-PD en Relaciones Laborales y Recursos Humanos;Doctorado;;;4;;;;;;;;;;;;;;;;25/08/2024
