CURSO_ACADEMICO;CENTRO;ESTUDIO;TIPO_ESTUDIO;ALUMNOS_MATRICULADOS;ALUMNOS_NUEVO_INGRESO;PLAZAS_OFERTADAS;ALUMNOS_GRADUADOS;ALUMNOS_ADAPTA_GRADO_MATRI;ALUMNOS_ADAPTA_GRADO_MATRI_NI;ALUMNOS_ADAPTA_GRADO_TITULADO;ALUMNOS_CON_RECONOCIMIENTO;ALUMNOS_MOVILIDAD_ENTRADA;ALUMNOS_MOVILIDAD_SALIDA;CREDITOS_MATRICULADOS;CREDITOS_RECONOCIDOS;DURACION_MEDIA_GRADUADOS;TASA_EXITO;TASA_RENDIMIENTO;TASA_EFICIENCIA;TASA_ABANDONO;TASA_GRADUACION;FECHA_ACTUALIZACION
2014;Escuela Universitaria de Ingeniería Técnica Industrial;Ingeniero Técnico Industrial, Esp. Electricidad;Diplomatura o equivalente;;;;0;;;0;;;;;;;;;;;;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Ingeniero Técnico Industrial, Esp. Mecánica;Diplomatura o equivalente;63;0;;52;0;0;0;6;;0;395.50;21.50;10.46;100.00;82.81;51.96;;;29/04/2018
2014;Facultad de Ciencias;Licenciado en Geología;Licenciatura o equivalente;2;0;;1;0;0;0;1;;0;61.50;14.50;11.00;100.00;73.17;48.30;;;29/04/2018
2014;Facultad de Ciencias de la Salud y del Deporte;Licenciado en Ciencias de la Actividad Física y del Deporte;Licenciatura o equivalente;3;0;;4;0;0;0;2;;0;39.00;25.00;8.50;100.00;100.00;63.43;;;29/04/2018
2014;Facultad de Ciencias Sociales y Humanas de Teruel;Licenciado en Ciencias del Trabajo;Licenciatura o equivalente;28;0;;15;0;0;0;6;;0;579.00;33.50;4.69;90.00;62.95;67.17;;;29/04/2018
2014;Escuela Universitaria de Turismo de Zaragoza;Diplomado en Turismo;Diplomatura o equivalente;1;0;;7;0;0;0;6;;0;6.00;95.00;9.14;100.00;100.00;64.11;;;29/04/2018
2014;Facultad de Ciencias;Licenciado en Matemáticas;Licenciatura o equivalente;4;0;;3;0;0;0;1;;0;75.00;7.00;13.00;100.00;72.00;42.76;;;29/04/2018
2014;Facultad de Educación;Licenciado en Psicopedagogía;Licenciatura o equivalente;24;0;;19;0;0;0;12;;0;507.00;75.00;3.47;88.46;54.44;82.48;;;29/04/2018
2014;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Ingeniero Técnico Industrial, Especialidad Mecánica;Diplomatura o equivalente;12;0;;8;0;0;0;0;;0;105.00;0.00;7.20;100.00;72.86;57.67;;;29/04/2018
2014;Facultad de Derecho;Programa Conjunto Derecho Administración y Dirección Empresas;Licenciatura o equivalente;80;0;;0;0;0;0;14;;10;6451.50;194.00;;98.21;89.51;;;;29/04/2018
2014;Facultad de Ciencias de la Salud y del Deporte;Diplomado en Nutrición Humana;Diplomatura o equivalente;;;;0;;;0;1;;;;2.00;;;;;;;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Ingeniero Técnico en Diseño Industrial;Diplomatura o equivalente;1;0;;0;0;0;0;0;;0;12.00;0.00;;;;;;;29/04/2018
2014;Escuela Politécnica Superior;Ingeniero Agrónomo;Licenciatura o equivalente;41;0;;12;0;0;0;18;;1;609.00;253.50;5.17;74.58;44.22;78.36;;;29/04/2018
2014;Facultad de Medicina;Medicina;Licenciatura o equivalente;23;0;;13;0;0;0;8;;1;1473.00;38.00;9.30;83.87;65.54;52.81;;;29/04/2018
2014;Facultad de Filosofía y Letras;Licenciado en Filosofía;Licenciatura o equivalente;;;;0;;;0;;;;;;;;;;;;29/04/2018
2014;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Ingeniero Técnico en Obras Públicas, Esp. Construcciones Civiles;Diplomatura o equivalente;34;0;;29;0;0;0;5;;0;244.50;35.00;7.57;100.00;90.18;52.14;;;29/04/2018
2014;Facultad de Ciencias;Biología Molecular y Celular;Máster;19;19;30;18;0;0;0;0;;0;1110.00;0.00;1.00;100.00;97.84;100.00;0.00;100.00;29/04/2018
2014;Facultad de Ciencias;Física y Tecnologías Físicas;Máster;20;20;99;20;0;0;0;9;1;1;1056.00;144.00;1.00;100.00;100.00;100.00;0.00;100.00;29/04/2018
2014;Facultad de Filosofía y Letras;Estudios Textuales y Culturales en Lengua Inglesa;Máster;18;13;50;7;0;0;0;3;2;0;810.00;127.50;1.60;98.53;62.04;81.36;45.45;54.55;29/04/2018
2014;Facultad de Filosofía y Letras;Gestión del Patrimonio Cultural;Máster;24;22;35;18;0;0;0;0;;0;1386.00;0.00;1.06;100.00;89.32;98.00;9.09;86.36;29/04/2018
2014;Facultad de Filosofía y Letras;Tec.Información Geográfica para Ordenación Territorio: Sig/Teled;Máster;26;25;25;21;0;0;0;0;;0;1543.50;0.00;1.05;100.00;95.59;97.12;0.00;95.83;29/04/2018
2014;Facultad de Ciencias de la Salud;Ciencias de la Enfermería;Máster;3;0;;3;0;0;0;0;;0;83.00;0.00;4.50;100.00;100.00;70.42;;;29/04/2018
2014;Facultad de Ciencias de la Salud;Gerontología Social;Máster;42;36;36;40;0;0;0;1;;0;2275.00;6.00;1.15;100.00;95.25;97.52;2.78;97.22;29/04/2018
2014;Facultad de Ciencias Sociales y del Trabajo;Relaciones de Género;Máster;23;21;30;17;0;0;0;3;;0;1272.00;18.00;1.06;99.48;90.09;98.82;5.00;80.00;29/04/2018
2014;Facultad de Ciencias;Modelización matemática, estadística y computación;Máster;;;;0;;;0;;;;;;;;;;;;29/04/2018
2014;Facultad de Economía y Empresa;Contabilidad y finanzas;Máster;26;21;30;20;0;0;0;0;;0;1393.00;0.00;1.00;100.00;94.90;99.67;0.00;95.00;29/04/2018
2014;Facultad de Economía y Empresa;Economía;Máster;17;14;30;13;0;0;0;0;;0;891.00;0.00;1.08;100.00;93.27;97.75;7.14;85.71;29/04/2018
2014;Facultad de Economía y Empresa;Gestión de las organizaciones;Máster;12;8;42;7;0;0;0;1;;0;528.00;15.00;1.00;100.00;84.66;92.60;16.67;83.33;29/04/2018
2014;Facultad de Economía y Empresa;Seguridad global y defensa;Máster;;;;0;;;0;;;;;;;;;;;;29/04/2018
2014;Facultad de Medicina;Iniciación a la investigación en Medicina;Máster;52;31;60;33;0;0;0;27;;0;1828.00;146.00;1.26;100.00;92.89;97.16;0.00;100.00;29/04/2018
2014;Facultad de Veterinaria;Ini. a la invest. en ciencia y tecnología de los alimentos;Máster;15;15;40;15;0;0;0;0;;0;920.00;0.00;1.00;100.00;100.00;100.00;0.00;100.00;29/04/2018
2014;Facultad de Veterinaria;Iniciación a la investigación en Ciencias Veterinarias;Máster;9;7;40;9;0;0;0;0;;0;473.50;0.00;1.00;100.00;100.00;100.00;0.00;100.00;29/04/2018
2014;Facultad de Veterinaria;Nutrición animal;Máster;19;0;;19;0;0;0;0;;0;1140.00;0.00;2.00;100.00;100.00;100.00;;;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Ingeniería biomédica;Máster;27;18;30;5;0;0;0;3;2;0;1248.00;15.00;1.67;98.35;86.06;88.31;5.56;66.67;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Ingeniería de sistemas e informática;Máster;4;0;;2;0;0;0;0;;0;120.00;0.00;3.00;100.00;50.00;79.45;;;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Tecnología de la información y comunicaciones en redes móviles;Máster;2;0;;2;0;0;0;0;;0;32.00;0.00;3.00;100.00;100.00;79.49;;;29/04/2018
2014;Escuela Politécnica Superior;Ini. a la investigación en ciencias agrarias y del medio natural;Máster;1;0;;0;0;0;0;0;;0;3.00;0.00;;100.00;100.00;;;;29/04/2018
2014;Facultad de Empresa y Gestión Pública;Dirección y planificación del turismo;Máster;32;15;30;11;0;0;0;0;2;2;1146.00;0.00;2.00;91.24;67.93;83.02;6.67;53.33;29/04/2018
2014;Facultad de Ciencias;Movilidad para máster;Movilidad de entrada;2;0;;;0;0;;0;;0;25.00;0.00;;;;;;;29/04/2018
2014;Facultad de Filosofía y Letras;Movilidad para máster;Movilidad de entrada;6;0;;;0;0;;0;;0;120.00;0.00;;;;;;;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Movilidad para máster;Movilidad de entrada;7;0;;;0;0;;0;;0;101.00;0.00;;;;;;;29/04/2018
2014;Facultad de Empresa y Gestión Pública;Movilidad para máster;Movilidad de entrada;2;0;;;0;0;;0;;0;78.00;0.00;;;;;;;29/04/2018
2014;Facultad de Ciencias;Materiales nanoestructurados para aplicaciones nanotecnológicas;Máster;21;18;25;17;0;0;0;0;2;1;1099.00;0.00;1.18;100.00;97.38;100.00;0.00;94.12;29/04/2018
2014;Facultad de Filosofía y Letras;Traducción de textos especializados;Máster;13;10;25;4;0;0;0;2;1;0;575.00;60.00;1.33;100.00;84.70;95.24;0.00;71.43;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Ini. Invest. Ing. Química y Medio Ambiente;Máster;1;0;;1;0;0;0;0;;0;15.00;0.00;;100.00;100.00;51.28;;;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Sistemas Mecánicos;Máster;4;0;;3;0;0;0;0;;0;60.00;0.00;2.00;100.00;75.00;88.89;;;29/04/2018
2014;Facultad de Economía y Empresa;Sociología de las Políticas Públicas y Sociales;Máster;22;16;30;16;0;0;0;0;;0;1084.00;0.00;1.08;99.21;92.44;96.55;13.33;80.00;29/04/2018
2014;Facultad de Economía y Empresa;Unión Europea;Máster;7;7;30;5;0;0;0;0;;0;420.00;0.00;1.00;100.00;94.29;100.00;0.00;100.00;29/04/2018
2014;Facultad de Derecho;Especialización e Investigación en Derecho;Máster;2;0;30;2;0;0;0;0;;0;36.00;0.00;6.00;100.00;100.00;76.92;;;29/04/2018
2014;Facultad de Educación;Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;28;23;30;12;0;0;0;12;;0;1105.00;175.00;1.80;99.45;82.35;87.23;14.29;85.71;29/04/2018
2014;Facultad de Filosofía y Letras;Ciencias de la Antigüedad;Máster;13;10;40;8;0;0;0;0;;0;642.00;0.00;1.62;100.00;87.85;92.05;10.00;70.00;29/04/2018
2014;Facultad de Filosofía y Letras;Investigación y Estudios Avanzados en Historia;Máster;17;13;40;14;0;0;0;0;;0;840.00;0.00;1.17;100.00;97.14;97.90;8.33;91.67;29/04/2018
2014;Facultad de Filosofía y Letras;Estudios Avanzados en Historia del Arte;Máster;23;17;35;19;0;0;0;3;;0;1020.00;99.00;1.27;100.00;90.29;95.29;14.29;85.71;29/04/2018
2014;Facultad de Filosofía y Letras;Estudios Filosóficos;Máster;;;;0;;;0;;;;;;;;;;;;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Energías Renovables y Eficiencia Energética;Máster;27;14;45;6;0;0;0;3;9;0;1011.00;30.00;2.50;99.34;90.01;76.47;0.00;84.62;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Mecánica Aplicada;Máster;2;0;;2;0;0;0;0;;0;30.00;0.00;2.00;100.00;100.00;78.26;;;29/04/2018
2014;Facultad de Filosofía y Letras;Estudios Hispánicos: lengua y literatura;Máster;9;4;30;3;0;0;0;1;6;0;300.00;24.00;2.00;100.00;76.00;90.48;33.33;33.33;29/04/2018
2014;Facultad de Filosofía y Letras;Historia Contemporánea;Máster;27;26;40;20;0;0;0;0;3;0;1575.00;0.00;1.05;100.00;92.06;98.37;12.00;84.00;29/04/2018
2014;Facultad de Filosofía y Letras;Ordenación Territorial y Medioambiental;Máster;14;12;25;12;0;0;0;0;;0;798.00;0.00;1.00;100.00;86.47;100.00;8.33;91.67;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Ingeniería Electrónica;Máster;25;12;30;14;0;0;0;9;1;0;946.00;148.00;1.20;100.00;82.45;91.36;0.00;100.00;29/04/2018
2014;Facultad de Ciencias Humanas y de la Educación;Estudios Avanzados en Humanidades;Máster;;;;0;;;0;;;;;;;;;;;;29/04/2018
2014;Facultad de Educación;Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;375;311;446;321;0;0;0;43;2;0;19235.00;1787.00;1.05;99.57;96.94;98.91;1.12;98.14;29/04/2018
2014;Facultad de Ciencias Humanas y de la Educación;Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;24;19;1;15;0;0;0;0;;0;1174.00;0.00;1.07;98.28;92.33;98.90;15.79;78.95;29/04/2018
2014;Facultad de Ciencias Sociales y Humanas de Teruel;Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;12;8;1;9;0;0;0;0;;0;523.00;0.00;1.22;100.00;96.06;94.57;0.00;87.50;29/04/2018
2014;Facultad de Medicina;Salud pública;Máster;34;29;30;24;0;0;0;3;;0;1718.00;54.00;1.11;97.00;90.34;97.83;4.17;87.50;29/04/2018
2014;Facultad de Medicina;Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;32;20;25;24;0;0;0;0;;0;1311.00;0.00;1.00;100.00;96.57;97.56;0.00;100.00;29/04/2018
2014;Facultad de Derecho;Prevención de riesgos laborales;Máster;28;25;30;21;0;0;0;1;;0;1958.00;74.00;1.00;100.00;92.39;100.00;12.50;87.50;29/04/2018
2014;Facultad de Ciencias;Erasmus Mundus en Ingeniería de Membranas;Máster;5;0;;5;0;0;0;5;;0;300.00;333.00;;100.00;100.00;;;;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Arquitectura;Máster;55;37;80;30;0;0;0;4;;0;2628.00;102.00;1.55;99.37;72.03;78.38;0.00;90.91;29/04/2018
2014;Facultad de Ciencias;Modelización e Investigación Matemática, Estadística y Computación;Máster;17;12;17;14;0;0;0;7;;1;618.00;162.00;1.50;98.91;92.86;90.91;0.00;100.00;29/04/2018
2014;Facultad de Derecho;Abogacía;Máster;41;41;100;;0;0;;0;;0;2460.00;0.00;;100.00;97.07;;2.44;97.56;29/04/2018
2014;Facultad de Ciencias Humanas y de la Educación;Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Máster;2;2;20;2;0;0;0;0;;0;120.00;0.00;1.00;100.00;100.00;100.00;0.00;100.00;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Ingeniería Química;Máster;10;10;30;4;0;0;0;7;5;0;604.50;84.00;1.00;100.00;98.01;100.00;0.00;80.00;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Ingeniería Industrial;Máster;64;64;180;;0;0;;5;;0;3612.00;60.00;;98.31;96.59;;2.00;92.00;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Ingeniería de Telecomunicación;Máster;22;22;40;;0;0;;2;;0;1255.00;10.00;;97.55;95.22;;5.26;94.74;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Ingeniería Informática;Máster;8;8;40;;0;0;;1;1;0;348.00;9.00;;96.15;86.21;;0.00;50.00;29/04/2018
2014;Escuela de Ingeniería y Arquitectura;Ingeniería Mecánica;Máster;8;8;30;8;0;0;0;5;3;0;453.00;45.00;1.00;100.00;97.02;97.02;0.00;100.00;29/04/2018
2014;Facultad de Ciencias;Química Industrial;Máster;10;10;50;8;0;0;0;1;;0;594.00;6.00;1.00;100.00;96.97;100.00;0.00;100.00;29/04/2018
2014;Facultad de Ciencias;Geología: Técnicas y Aplicaciones;Máster;8;7;30;7;0;0;0;0;1;0;453.00;0.00;1.00;100.00;92.72;100.00;0.00;100.00;29/04/2018
2014;Facultad de Ciencias;Química Molecular y Catálisis Homogénea;Máster;15;15;25;15;0;0;0;0;;1;900.00;0.00;1.00;100.00;100.00;100.00;0.00;100.00;29/04/2018
2014;Facultad de Ciencias;Nanotecnología Medioambiental;Máster;6;6;30;5;0;0;0;0;;0;360.00;0.00;1.00;100.00;96.67;100.00;16.67;83.33;29/04/2018
2014;Facultad de Economía y Empresa;Auditoría;Máster;22;22;30;16;0;0;0;0;;0;1320.00;0.00;1.00;100.00;95.08;100.00;9.09;90.91;29/04/2018
2014;Escuela Politécnica Superior;Ingeniería Agronómica;Máster;12;12;40;;0;0;;0;;0;702.00;0.00;;93.97;93.16;;9.09;81.82;29/04/2018
2014;Facultad de Ciencias de la Salud y del Deporte;Evaluación y Entrenamiento Físico para la Salud;Máster;9;9;20;8;0;0;0;0;1;0;540.00;0.00;1.00;100.00;96.67;100.00;0.00;100.00;29/04/2018
2014;Facultad de Ciencias de la Salud;Iniciación a la Investigación en Ciencias de la Enfermería;Máster;;;0;;;;;;;;;;;;;;;;29/04/2018
2014;Escuela de Doctorado;Estudios avanzados de Literatura Hispánica;Doctorado;7;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ordenación del territorio y medio ambiente;Doctorado;1;0;;1;0;0;0;0;;0;0.00;0.00;7.00;;;100.00;;;29/04/2018
2014;Escuela de Doctorado;Economía y gestión de las organizaciones;Doctorado;5;0;;1;0;0;0;0;;0;0.00;0.00;9.00;;;75.00;;;29/04/2018
2014;Escuela de Doctorado;Física;Doctorado;3;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Bioquímica y biología molecular;Doctorado;3;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Geología;Doctorado;4;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Métodos matemáticos y sus aplicaciones;Doctorado;3;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Estudios ingleses;Doctorado;2;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Química sostenible;Doctorado;2;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Medicina;Doctorado;87;0;;28;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Calidad, seguridad y tecnología de los alimentos;Doctorado;21;0;;10;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Medicina y sanidad animal;Doctorado;36;0;;7;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Producción animal;Doctorado;12;0;;6;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ciencias agrarias y del medio natural;Doctorado;17;0;;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ciencias de la Salud;Doctorado;47;0;;13;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Relaciones de Género;Doctorado;14;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ingeniería de telecomunicación;Doctorado;1;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Contabilidad y finanzas de las organizaciones;Doctorado;7;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Información y documentación;Doctorado;1;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ingeniería informática;Doctorado;1;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ingenierías transversales;Doctorado;3;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Bioquímica y biología molecular;Doctorado;38;0;;15;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Física;Doctorado;36;0;;18;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Geología;Doctorado;28;0;;13;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Métodos matemáticos y sus aplicaciones;Doctorado;7;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ciencia analítica en química;Doctorado;14;0;;10;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ingeniería química y del medio ambiente;Doctorado;36;0;;14;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Química física;Doctorado;4;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Química orgánica;Doctorado;11;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Química inorgánica;Doctorado;22;0;;10;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Estudios ingleses;Doctorado;15;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Información y documentación;Doctorado;9;0;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ordenación del territorio y medio ambiente;Doctorado;17;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Lingüística y lengua española;Doctorado;10;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Historia contemporánea;Doctorado;16;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Historia moderna;Doctorado;3;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ciencias de la antigüedad;Doctorado;19;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Estudios filosóficos;Doctorado;9;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Filología hispánica;Doctorado;7;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Historia del arte;Doctorado;22;0;;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Historia Medieval;Doctorado;3;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Economía;Doctorado;20;0;;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Contabilidad y finanzas;Doctorado;11;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Economía y gestión de las organizaciones;Doctorado;20;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Sociología de las políticas públicas y sociales;Doctorado;17;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ciencias biomédicas y biotecnológicas;Doctorado;14;0;;7;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Condicionantes genéticos, nutricionales y ambientales del crec.;Doctorado;8;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Tecnologías de la información y comunicaciones en redes móviles;Doctorado;10;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ingeniería electrónica;Doctorado;7;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ingeniería de sistemas e informática;Doctorado;34;0;;14;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ingeniería biomédica;Doctorado;16;0;;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Ingeniería de diseño y fabricación;Doctorado;10;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Mecánica de fluidos;Doctorado;9;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Mecánica computacional;Doctorado;7;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Sistemas mecánicos;Doctorado;6;0;;6;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Derecho;Doctorado;41;0;;6;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Educación;Doctorado;34;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Energías renovables y eficiencia energética;Doctorado;14;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Logística y gestión de la cadena de suministro;Doctorado;4;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;Programa de doctorado RD 778/98;Doctorado;696;181;300;12;0;0;0;0;;0;0.00;0.00;;;;;0.00;1.10;29/04/2018
2014;Escuela de Doctorado;Programa de doctorado RD 185/85;Doctorado;114;41;99;;0;0;;0;;0;0.00;0.00;;;;;0.00;0.00;29/04/2018
2014;Escuela de Doctorado;Programa de doctorado de cursos monográficos;Doctorado;9;2;99;;0;0;;0;;0;0.00;0.00;;;;;0.00;0.00;29/04/2018
2014;Escuela de Doctorado;PD en Ciencias de la antigüedad;Doctorado;25;18;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Estudios ingleses;Doctorado;10;5;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Literaturas hispánicas;Doctorado;4;2;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Filosofía;Doctorado;11;6;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Historia contemporánea;Doctorado;11;11;99;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Historia del arte;Doctorado;17;7;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Historia, sociedad y cultura: épocas medieval y moderna;Doctorado;6;6;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Lingüística hispánica;Doctorado;22;14;99;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Bioquímica y biología molecular;Doctorado;31;15;99;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Calidad, seguridad y tecnología de los alimentos;Doctorado;13;8;99;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Ciencia analítica en química;Doctorado;8;3;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Física;Doctorado;31;15;99;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Geología;Doctorado;17;7;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Matemáticas y estadística;Doctorado;7;6;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Producción animal;Doctorado;10;5;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Química física;Doctorado;3;2;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Química inorgánica;Doctorado;15;9;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Química orgánica;Doctorado;17;9;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
