CURSO_ACADEMICO;CENTRO;ESTUDIO;TIPO_ESTUDIO;ALUMNOS_MATRICULADOS;ALUMNOS_NUEVO_INGRESO;PLAZAS_OFERTADAS;ALUMNOS_GRADUADOS;ALUMNOS_ADAPTA_GRADO_MATRI;ALUMNOS_ADAPTA_GRADO_MATRI_NI;ALUMNOS_ADAPTA_GRADO_TITULADO;ALUMNOS_CON_RECONOCIMIENTO;ALUMNOS_MOVILIDAD_ENTRADA;ALUMNOS_MOVILIDAD_SALIDA;CREDITOS_MATRICULADOS;CREDITOS_RECONOCIDOS;DURACION_MEDIA_GRADUADOS;TASA_EXITO;TASA_RENDIMIENTO;TASA_EFICIENCIA;TASA_ABANDONO;TASA_GRADUACION;FECHA_ACTUALIZACION
2013;Facultad de Educación;Maestro Lengua Extranjera;Diplomatura o equivalente;13;0;;9;0;0;0;2;;0;212.00;6.00;8.60;89.87;68.93;58.03;;;29/04/2018
2013;Facultad de Ciencias Sociales y Humanas de Teruel;Maestro Lengua Extranjera;Diplomatura o equivalente;18;0;;11;0;0;0;4;;0;392.00;32.00;5.33;87.63;71.63;72.25;;;29/04/2018
2013;Facultad de Educación;Maestro Educación Física;Diplomatura o equivalente;10;0;;9;0;0;0;5;;0;134.00;19.00;7.33;100.00;85.71;52.73;;;29/04/2018
2013;Facultad de Ciencias Humanas y de la Educación;Maestro Educación Física;Diplomatura o equivalente;12;0;;12;0;0;0;7;;0;196.00;22.50;6.33;93.39;59.47;60.36;;;29/04/2018
2013;Facultad de Educación;Maestro Educación Especial;Diplomatura o equivalente;16;0;;10;0;0;0;5;;0;196.00;35.50;6.86;95.65;76.74;61.46;;;29/04/2018
2013;Facultad de Veterinaria;Ciencia y Tecnología de los Alimentos;Licenciatura o equivalente;31;0;;20;0;0;0;13;;2;936.00;231.50;4.60;89.91;67.13;66.21;;;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Ingenierio Químico;Licenciatura o equivalente;89;0;;45;0;0;0;38;;8;3141.00;196.50;7.30;93.13;76.61;74.83;;;29/04/2018
2013;Facultad de Economía y Empresa;Licenciado en Economía;Licenciatura o equivalente;178;0;;74;0;0;0;33;;4;5790.00;160.50;7.61;81.79;62.93;57.30;;;29/04/2018
2013;Facultad de Economía y Empresa;Licenciado en Administración y Dirección de Empresas;Licenciatura o equivalente;233;0;;223;0;0;0;215;;2;6795.00;8518.00;6.31;88.65;74.02;74.89;;;29/04/2018
2013;Facultad de Ciencias Humanas y de la Educación;Licenciado en Humanidades;Licenciatura o equivalente;8;0;;4;0;0;0;6;;0;324.50;127.00;15.33;90.75;54.39;55.44;;;29/04/2018
2013;Facultad de Ciencias Sociales y Humanas de Teruel;Licenciado en Humanidades;Licenciatura o equivalente;5;0;;3;0;0;0;0;;0;182.00;0.00;6.50;100.00;70.33;81.07;;;29/04/2018
2013;Facultad de Educación;Maestro Educación Musical;Diplomatura o equivalente;13;0;;11;0;0;0;5;;0;182.50;26.50;9.09;89.79;65.33;51.08;;;29/04/2018
2013;Facultad de Educación;Maestro Audición y Lenguaje;Diplomatura o equivalente;20;0;;18;0;0;0;13;;0;278.00;96.50;6.67;98.12;95.96;62.32;;;29/04/2018
2013;Facultad de Filosofía y Letras;Geografía;Licenciatura o equivalente;27;0;;19;0;0;0;18;2;0;1375.50;57.00;6.00;99.42;89.58;82.22;;;29/04/2018
2013;Facultad de Ciencias Sociales y del Trabajo;Relaciones Laborales;Diplomatura o equivalente;29;0;;37;0;0;0;40;;0;449.00;230.50;6.94;98.43;85.93;59.68;;;29/04/2018
2013;Facultad de Empresa y Gestión Pública;Relaciones Laborales;Diplomatura o equivalente;11;0;;7;0;0;0;1;;0;192.00;5.00;15.33;93.75;93.75;55.33;;;29/04/2018
2013;Facultad de Ciencias Sociales y Humanas de Teruel;Relaciones Laborales;Diplomatura o equivalente;3;0;;2;0;0;0;0;;0;45.00;0.00;13.50;100.00;100.00;41.50;;;29/04/2018
2013;Facultad de Filosofía y Letras;Historia;Licenciatura o equivalente;166;0;;103;0;0;0;31;21;6;8937.50;142.50;5.91;92.15;73.80;81.93;;;29/04/2018
2013;Facultad de Filosofía y Letras;Historia del Arte;Licenciatura o equivalente;98;0;;55;0;0;0;35;9;1;5229.00;344.10;7.11;92.93;72.72;74.71;;;29/04/2018
2013;Facultad de Ciencias;Bioquímica;Licenciatura o equivalente;46;0;;33;0;0;0;14;1;4;2118.50;110.00;2.39;96.55;87.54;91.47;;;29/04/2018
2013;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Arquitectura Técnica;Diplomatura o equivalente;175;0;;66;0;0;0;19;;0;1787.00;107.00;7.16;97.18;58.25;57.78;;;29/04/2018
2013;Escuela Universitaria Politécnica de Teruel;Ingeniero Técnico en Informática de Gestión;Diplomatura o equivalente;28;0;;18;0;0;0;2;;0;243.00;9.00;10.06;100.00;65.79;47.80;;;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Ingeniero Técnico Industrial, Esp.Química Industrial;Diplomatura o equivalente;52;0;;24;0;0;0;7;;0;817.50;31.00;6.90;85.93;66.54;57.56;;;29/04/2018
2013;Escuela Universitaria de Ingeniería Técnica Industrial;Ingeniero Técnico Industrial, Esp.Química Industrial;Diplomatura o equivalente;;;;0;;;0;;;;;;;;;;;;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Ingeniero Técnico Industrial, Esp. Electricidad;Diplomatura o equivalente;74;0;;35;0;0;0;14;;1;648.50;136.00;7.57;97.28;54.35;58.42;;;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Ingeniero Técnico Industrial, Esp. Mecánica;Diplomatura o equivalente;130;0;;56;0;0;0;19;;1;1411.50;185.50;7.93;91.43;59.57;54.66;;;29/04/2018
2013;Escuela Universitaria de Ingeniería Técnica Industrial;Ingeniero Técnico Industrial, Esp. Mecánica;Diplomatura o equivalente;;;;0;;;0;;;;;;;;;;;;29/04/2018
2013;Facultad de Ciencias;Licenciado en Geología;Licenciatura o equivalente;7;0;;5;0;0;0;2;;0;135.00;30.50;8.00;92.98;61.63;66.04;;;29/04/2018
2013;Facultad de Ciencias de la Salud y del Deporte;Licenciado en Ciencias de la Actividad Física y del Deporte;Licenciatura o equivalente;22;0;;18;0;0;0;16;;0;384.00;120.00;7.21;93.42;58.20;66.43;;;29/04/2018
2013;Facultad de Ciencias Sociales y Humanas de Teruel;Licenciado en Ciencias del Trabajo;Licenciatura o equivalente;61;0;;34;0;0;0;15;4;2;2914.00;109.50;3.79;92.30;75.54;73.16;;;29/04/2018
2013;Escuela Universitaria de Turismo de Zaragoza;Diplomado en Turismo;Diplomatura o equivalente;23;0;;24;0;0;0;16;;0;318.00;131.00;6.14;100.00;90.69;66.78;;;29/04/2018
2013;Facultad de Ciencias;Licenciado en Matemáticas;Licenciatura o equivalente;36;0;;25;0;0;0;21;;5;1842.00;134.00;6.64;96.22;81.93;74.98;;;29/04/2018
2013;Facultad de Educación;Licenciado en Psicopedagogía;Licenciatura o equivalente;117;0;;94;0;0;0;43;2;13;5728.50;310.50;2.95;97.59;89.15;91.17;;;29/04/2018
2013;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Ingeniero Técnico Industrial, Especialidad Mecánica;Diplomatura o equivalente;20;0;;8;0;0;0;1;;0;243.50;1.00;9.33;95.67;54.41;47.44;;;29/04/2018
2013;Facultad de Derecho;Programa Conjunto Derecho Administración y Dirección Empresas;Licenciatura o equivalente;155;0;;0;0;0;0;18;;35;14028.50;252.00;;97.47;91.67;;;;29/04/2018
2013;Facultad de Ciencias de la Salud y del Deporte;Diplomado en Nutrición Humana;Diplomatura o equivalente;3;0;;4;0;0;0;5;;0;38.00;37.50;6.00;100.00;76.32;72.58;;;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Ingeniero Técnico en Diseño Industrial;Diplomatura o equivalente;6;0;;5;0;0;0;1;;0;72.00;2.00;11.40;100.00;83.33;61.38;;;29/04/2018
2013;Escuela Politécnica Superior;Ingeniero Agrónomo;Licenciatura o equivalente;62;0;;14;0;0;0;31;1;7;1937.00;390.50;4.64;91.16;74.81;85.83;;;29/04/2018
2013;Facultad de Medicina;Medicina;Licenciatura o equivalente;288;0;;259;0;0;0;153;8;2;20259.00;841.50;6.19;96.06;89.93;91.76;;;29/04/2018
2013;Facultad de Ciencias de la Salud y del Deporte;Medicina;Licenciatura o equivalente;1;0;;0;0;0;0;0;;0;10.00;0.00;;100.00;100.00;;;;29/04/2018
2013;Facultad de Filosofía y Letras;Licenciado en Filosofía;Licenciatura o equivalente;;;;0;;;0;;;;;;;;;;;;29/04/2018
2013;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Ingeniero Técnico en Obras Públicas, Esp. Construcciones Civiles;Diplomatura o equivalente;82;0;;37;0;0;0;15;;0;1289.50;94.00;7.13;91.61;75.38;55.87;;;29/04/2018
2013;Facultad de Ciencias de la Salud y del Deporte;Licenciado en Odontología;Licenciatura o equivalente;31;0;;31;0;0;0;20;;0;1419.50;103.50;4.79;100.00;100.00;92.84;;;29/04/2018
2013;Facultad de Ciencias Sociales y Humanas de Teruel;Licenciado en Bellas Artes;Licenciatura o equivalente;;;;0;;;0;;;;;;;;;;;;29/04/2018
2013;Facultad de Ciencias;Biología Molecular y Celular;Máster;29;25;25;29;0;0;0;0;2;0;1620.00;0.00;1.07;100.00;100.00;96.67;0.00;100.00;29/04/2018
2013;Facultad de Ciencias;Iniciación a la Investigación en Geología;Máster;10;10;30;8;0;0;0;0;;0;583.50;0.00;1.00;100.00;100.00;100.00;11.11;88.89;29/04/2018
2013;Facultad de Ciencias;Física y Tecnologías Físicas;Máster;11;8;99;11;0;0;0;6;;0;508.00;126.00;1.40;100.00;100.00;77.32;0.00;100.00;29/04/2018
2013;Facultad de Ciencias;Investigación Química;Máster;11;11;60;11;0;0;0;0;4;0;662.00;0.00;1.00;100.00;100.00;100.00;0.00;100.00;29/04/2018
2013;Facultad de Ciencias;Química sostenible;Máster;9;9;20;9;0;0;0;0;4;1;540.00;0.00;1.00;100.00;100.00;100.00;0.00;100.00;29/04/2018
2013;Facultad de Ciencias;Iniciación a la Investigación en Matemáticas;Máster;;;;0;;;0;;;;;;;;;;;;29/04/2018
2013;Facultad de Filosofía y Letras;Estudios Textuales y Culturales en Lengua Inglesa;Máster;6;0;50;5;0;0;0;0;;0;120.00;0.00;3.60;100.00;68.75;64.52;;;29/04/2018
2013;Facultad de Filosofía y Letras;Gestión del Patrimonio Cultural;Máster;29;28;35;22;0;0;0;0;;0;1668.00;0.00;1.05;100.00;86.33;98.80;11.11;81.48;29/04/2018
2013;Facultad de Filosofía y Letras;Tec.Información Geográfica para Ordenación Territorio: Sig/Teled;Máster;31;25;25;25;0;0;0;0;;0;1626.50;0.00;1.08;100.00;91.02;98.18;8.00;92.00;29/04/2018
2013;Facultad de Ciencias de la Salud;Ciencias de la Enfermería;Máster;20;0;40;14;0;0;0;2;;0;1125.50;19.50;2.45;100.00;84.63;100.00;;;29/04/2018
2013;Facultad de Ciencias de la Salud;Gerontología Social;Máster;37;35;36;31;0;0;0;1;;0;2168.00;6.00;1.03;98.98;93.87;99.36;2.86;94.29;29/04/2018
2013;Facultad de Ciencias Sociales y del Trabajo;Relaciones de Género;Máster;13;11;30;11;0;0;0;0;;0;702.00;0.00;1.00;100.00;98.29;100.00;0.00;100.00;29/04/2018
2013;Facultad de Ciencias;Modelización matemática, estadística y computación;Máster;;;30;0;;;0;;;;;;;;;;;;29/04/2018
2013;Facultad de Economía y Empresa;Contabilidad y finanzas;Máster;15;11;30;7;0;0;0;0;;0;583.00;0.00;1.14;100.00;90.91;96.56;0.00;100.00;29/04/2018
2013;Facultad de Economía y Empresa;Economía;Máster;7;4;30;3;0;0;0;0;;0;306.00;0.00;1.00;98.77;78.43;100.00;25.00;75.00;29/04/2018
2013;Facultad de Economía y Empresa;Gestión de las organizaciones;Máster;20;12;30;14;0;0;0;2;;0;801.00;44.00;1.44;99.58;89.26;87.47;11.11;88.89;29/04/2018
2013;Facultad de Economía y Empresa;Seguridad global y defensa;Máster;;;;0;;;0;;;;;;;;;;;;29/04/2018
2013;Facultad de Filosofía y Letras;Gestión de unidades y servicios de información y documentación;Máster;1;0;;1;0;0;0;0;;0;60.00;0.00;4.00;100.00;100.00;100.00;;;29/04/2018
2013;Facultad de Medicina;Iniciación a la investigación en Medicina;Máster;53;29;150;34;0;0;0;25;1;0;1844.00;135.00;1.00;100.00;95.28;96.28;7.14;92.86;29/04/2018
2013;Facultad de Veterinaria;Ini. a la invest. en ciencia y tecnología de los alimentos;Máster;16;15;40;16;0;0;0;0;;1;947.00;0.00;1.00;100.00;100.00;100.00;0.00;100.00;29/04/2018
2013;Facultad de Veterinaria;Iniciación a la investigación en Ciencias Veterinarias;Máster;11;7;40;9;0;0;0;0;;0;473.00;0.00;1.17;100.00;100.00;97.32;0.00;100.00;29/04/2018
2013;Facultad de Veterinaria;Nutrición animal;Máster;21;21;30;0;0;0;0;0;;0;1260.00;0.00;;100.00;95.24;;9.52;90.48;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Ingeniería biomédica;Máster;24;19;30;17;0;0;0;1;;0;1188.00;39.00;1.59;100.00;96.97;98.60;0.00;82.35;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Ingeniería de sistemas e informática;Máster;23;13;40;15;0;0;0;11;;0;922.00;72.00;1.27;100.00;82.63;89.75;20.00;80.00;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Tecnología de la información y comunicaciones en redes móviles;Máster;2;0;;1;0;0;0;0;;0;32.00;0.00;3.00;100.00;50.00;79.22;;;29/04/2018
2013;Escuela Politécnica Superior;Ini. a la investigación en ciencias agrarias y del medio natural;Máster;3;0;30;1;0;0;0;0;;0;70.00;0.00;;100.00;42.86;;;;29/04/2018
2013;Facultad de Empresa y Gestión Pública;Dirección y planificación del turismo;Máster;23;20;30;5;0;0;0;1;6;0;1230.00;9.00;1.40;93.15;76.34;92.38;10.00;60.00;29/04/2018
2013;Facultad de Ciencias;Movilidad para máster;Movilidad de entrada;9;0;;;0;0;;0;;0;260.00;0.00;;;;;;;29/04/2018
2013;Facultad de Filosofía y Letras;Movilidad para máster;Movilidad de entrada;11;0;;;0;0;;0;;0;294.00;0.00;;;;;;;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Movilidad para máster;Movilidad de entrada;1;0;;;0;0;;0;;0;34.00;0.00;;;;;;;29/04/2018
2013;Escuela Politécnica Superior;Movilidad para máster;Movilidad de entrada;1;0;;;0;0;;0;;0;31.00;0.00;;;;;;;29/04/2018
2013;Facultad de Empresa y Gestión Pública;Movilidad para máster;Movilidad de entrada;6;0;;;0;0;;0;;0;204.00;0.00;;;;;;;29/04/2018
2013;Facultad de Ciencias;Materiales nanoestructurados para aplicaciones nanotecnológicas;Máster;13;10;25;9;0;0;0;0;3;0;726.00;0.00;1.00;100.00;100.00;99.26;10.00;90.00;29/04/2018
2013;Facultad de Filosofía y Letras;Traducción de textos especializados;Máster;12;11;25;9;0;0;0;0;;0;617.00;0.00;1.11;100.00;97.08;98.90;0.00;100.00;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Ini. Invest. Ing. Química y Medio Ambiente;Máster;2;0;30;1;0;0;0;0;;0;48.00;0.00;;100.00;68.75;100.00;;;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Sistemas Mecánicos;Máster;31;23;30;20;0;0;0;10;1;0;1290.00;230.00;1.20;100.00;86.82;94.12;15.38;76.92;29/04/2018
2013;Facultad de Economía y Empresa;Sociología de las Políticas Públicas y Sociales;Máster;20;12;30;11;0;0;0;5;;0;740.00;166.00;1.36;97.91;88.65;92.70;0.00;100.00;29/04/2018
2013;Facultad de Economía y Empresa;Unión Europea;Máster;2;0;30;2;0;0;0;0;;0;30.00;0.00;2.00;100.00;100.00;80.00;;;29/04/2018
2013;Facultad de Derecho;Especialización e Investigación en Derecho;Máster;4;0;60;2;0;0;0;0;;0;72.00;0.00;2.00;100.00;50.00;76.92;;;29/04/2018
2013;Facultad de Educación;Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;31;14;30;16;0;0;0;11;2;0;1070.00;110.00;1.29;98.75;73.83;87.28;16.67;83.33;29/04/2018
2013;Facultad de Filosofía y Letras;Ciencias de la Antigüedad;Máster;13;9;40;10;0;0;0;0;;0;588.00;0.00;1.11;100.00;93.88;96.15;11.11;88.89;29/04/2018
2013;Facultad de Filosofía y Letras;Investigación y Estudios Avanzados en Historia;Máster;11;10;40;5;0;0;0;0;1;0;552.00;0.00;1.00;100.00;83.70;100.00;25.00;62.50;29/04/2018
2013;Facultad de Filosofía y Letras;Estudios Avanzados en Historia del Arte;Máster;19;17;35;11;0;0;0;1;;1;1011.00;6.00;1.09;100.00;92.40;98.21;6.25;87.50;29/04/2018
2013;Facultad de Filosofía y Letras;Estudios Filosóficos;Máster;3;0;;3;0;0;0;0;;0;36.00;0.00;2.00;100.00;100.00;83.33;;;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Energías Renovables y Eficiencia Energética;Máster;47;25;60;29;0;0;0;3;6;0;1825.00;135.00;1.25;99.68;84.38;94.15;10.00;70.00;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Mecánica Aplicada;Máster;16;13;40;11;0;0;0;9;;0;704.00;121.00;1.00;100.00;89.35;92.79;0.00;77.78;29/04/2018
2013;Facultad de Filosofía y Letras;Estudios Hispánicos: lengua y literatura;Máster;15;9;30;7;0;0;0;2;2;0;582.00;30.00;1.20;100.00;70.10;96.15;20.00;80.00;29/04/2018
2013;Facultad de Filosofía y Letras;Historia Contemporánea;Máster;17;10;40;12;0;0;0;1;;0;760.00;40.00;1.30;97.73;84.87;91.72;11.11;88.89;29/04/2018
2013;Facultad de Filosofía y Letras;Ordenación Territorial y Medioambiental;Máster;15;10;25;12;0;0;0;2;8;1;594.00;72.00;1.25;100.00;87.37;88.60;14.29;85.71;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Ingeniería Electrónica;Máster;32;22;30;16;0;0;0;8;;0;1330.00;104.00;1.69;100.00;88.27;86.65;13.33;66.67;29/04/2018
2013;Facultad de Ciencias Humanas y de la Educación;Estudios Avanzados en Humanidades;Máster;;;;0;;;0;;;;;;;;;;;;29/04/2018
2013;Facultad de Educación;Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;330;298;405;289;0;0;0;36;;0;16802.00;1736.00;1.02;99.59;96.19;99.36;1.59;95.63;29/04/2018
2013;Facultad de Ciencias Humanas y de la Educación;Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;27;26;20;20;0;0;0;0;;0;1553.00;0.00;1.00;98.31;93.56;100.00;0.00;84.00;29/04/2018
2013;Facultad de Ciencias Sociales y Humanas de Teruel;Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;21;20;40;17;0;0;0;1;;0;1253.00;7.00;1.00;98.38;96.41;100.00;0.00;90.00;29/04/2018
2013;Facultad de Medicina;Salud pública;Máster;33;29;60;24;0;0;0;1;;0;1740.00;14.00;1.04;100.00;94.37;99.00;0.00;92.31;29/04/2018
2013;Facultad de Medicina;Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;35;24;75;22;0;0;0;0;;0;1509.00;0.00;1.07;100.00;96.42;98.66;0.00;100.00;29/04/2018
2013;Facultad de Derecho;Prevención de riesgos laborales;Máster;28;24;30;23;0;0;0;4;;0;1606.00;179.00;1.20;100.00;91.91;98.87;14.29;80.95;29/04/2018
2013;Facultad de Ciencias;Erasmus Mundus en Ingeniería de Membranas;Máster;5;0;;5;0;0;0;5;;0;300.00;325.00;;100.00;100.00;;;;29/04/2018
2013;Escuela de Ingeniería y Arquitectura;Arquitectura;Máster;35;35;50;15;0;0;0;17;;0;1635.00;471.00;1.00;99.71;63.12;100.00;0.00;100.00;29/04/2018
2013;Facultad de Ciencias;Modelización e Investigación Matemática, Estadística y Computación;Máster;11;8;30;5;0;0;0;7;1;0;456.00;126.00;1.00;100.00;75.00;100.00;0.00;80.00;29/04/2018
2013;Facultad de Ciencias;Geología: Técnicas y Aplicaciones;Máster;;;;;;;;1;;;;27.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Estudios avanzados de Literatura Hispánica;Doctorado;7;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ordenación del territorio y medio ambiente;Doctorado;3;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Economía y gestión de las organizaciones;Doctorado;5;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Física;Doctorado;5;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Bioquímica y biología molecular;Doctorado;6;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Geología;Doctorado;6;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Métodos matemáticos y sus aplicaciones;Doctorado;6;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Estudios ingleses;Doctorado;6;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Química sostenible;Doctorado;4;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Medicina;Doctorado;105;0;;15;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Calidad, seguridad y tecnología de los alimentos;Doctorado;23;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Medicina y sanidad animal;Doctorado;41;0;;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Producción animal;Doctorado;14;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ciencias agrarias y del medio natural;Doctorado;23;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ciencias de la Salud;Doctorado;57;1;99;6;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Relaciones de Género;Doctorado;15;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ingeniería de telecomunicación;Doctorado;2;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Contabilidad y finanzas de las organizaciones;Doctorado;7;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Información y documentación;Doctorado;1;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ingeniería informática;Doctorado;1;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ingenierías transversales;Doctorado;4;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Bioquímica y biología molecular;Doctorado;48;0;;8;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Física;Doctorado;51;0;;13;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Geología;Doctorado;33;0;;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Métodos matemáticos y sus aplicaciones;Doctorado;9;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ciencia analítica en química;Doctorado;19;0;;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ingeniería química y del medio ambiente;Doctorado;45;0;;7;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Química física;Doctorado;4;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Química orgánica;Doctorado;16;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Química inorgánica;Doctorado;33;1;99;9;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Estudios ingleses;Doctorado;18;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Información y documentación;Doctorado;12;7;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ordenación del territorio y medio ambiente;Doctorado;23;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Lingüística y lengua española;Doctorado;10;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Historia contemporánea;Doctorado;16;5;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Historia moderna;Doctorado;3;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ciencias de la antigüedad;Doctorado;20;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Estudios filosóficos;Doctorado;12;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Filología hispánica;Doctorado;7;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Historia del arte;Doctorado;27;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Historia Medieval;Doctorado;3;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Economía;Doctorado;27;0;;6;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Contabilidad y finanzas;Doctorado;15;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Economía y gestión de las organizaciones;Doctorado;23;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Sociología de las políticas públicas y sociales;Doctorado;21;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ciencias biomédicas y biotecnológicas;Doctorado;17;1;99;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Condicionantes genéticos, nutricionales y ambientales del crec.;Doctorado;9;0;;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Tecnologías de la información y comunicaciones en redes móviles;Doctorado;13;4;99;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ingeniería electrónica;Doctorado;9;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ingeniería de sistemas e informática;Doctorado;45;0;;10;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ingeniería biomédica;Doctorado;18;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Ingeniería de diseño y fabricación;Doctorado;14;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Mecánica de fluidos;Doctorado;12;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2013;Escuela de Doctorado;Mecánica computacional;Doctorado;8;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
