CURSO_ACADEMICO;TIPO_ESTUDIO;ESTUDIO;LOCALIDAD;CENTRO;ASIGNATURA;TIPO_ASIGNATURA;CLASE_ASIGNATURA;TASA_EXITO;TASA_RENDIMIENTO;TASA_EVALUACION;ALUMNOS_EVALUADOS;ALUMNOS_SUPERADOS;ALUMNOS_PRESENTADOS;MEDIA_CONVOCATORIAS_CONSUMIDAS;FECHA_ACTUALIZACION
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Arte y sociedad contemporánea;Normal;Optativa;100.00;100.00;100.00;5;5;5;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Taller de dibujo;Normal;Optativa;90.48;90.48;100.00;28;25;27;1.04;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Taller de pintura;Normal;Optativa;100.00;100.00;100.00;37;37;37;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Taller de escultura;Normal;Optativa;100.00;100.00;100.00;17;16;16;1.06;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Taller de grabado I;Normal;Optativa;100.00;100.00;100.00;19;19;19;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Taller de grabado II;Normal;Optativa;100.00;100.00;100.00;12;12;12;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Taller de diseño gráfico I;Normal;Optativa;81.25;81.25;100.00;22;19;22;1.05;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Taller de diseño gráfico II;Normal;Optativa;100.00;100.00;100.00;21;21;21;1.10;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Taller de fotografía e imagen digital;Normal;Optativa;100.00;100.00;100.00;34;34;34;1.03;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Taller de ilustración;Normal;Optativa;100.00;100.00;100.00;43;43;43;1.14;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Instalaciones;Normal;Optativa;100.00;100.00;100.00;18;18;18;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Arte, entorno y espacio público;Normal;Optativa;100.00;100.00;100.00;23;23;23;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Arte de acción;Normal;Optativa;100.00;100.00;100.00;8;8;8;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Tratamiento digital de la imagen;Normal;Optativa;100.00;100.00;100.00;13;13;13;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Animación en 2 y 3D;Normal;Optativa;100.00;100.00;100.00;26;26;26;1.08;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Diseño web;Normal;Optativa;94.12;94.12;100.00;21;20;21;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Recursos intermedia;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Taller de videoarte;Normal;Optativa;100.00;100.00;100.00;19;19;19;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Guión y realización;Normal;Optativa;;;;1;1;1;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Pedagogía del arte;Normal;Optativa;;;;1;1;1;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Historia de la fotografía, cine y otros medios audiovisuales;Normal;Optativa;100.00;100.00;100.00;20;19;19;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Industria cultural. Legislación, difusión y mercado artístico;Normal;Optativa;;;;2;2;2;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Diseño y gestión del espacio expositivo;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Prácticas externas;Prácticas externas;Optativa;100.00;95.24;95.24;22;21;21;1.00;05/10/2025
2023;Grado;Grado: Bellas Artes;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología del arte;Normal;Optativa;100.00;96.15;96.15;26;25;25;1.00;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Bases químicas del medio ambiente;Normal;Formación básica;64.71;44.90;69.39;49;22;34;1.61;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Biología;Normal;Formación básica;60.47;36.11;59.72;74;27;44;2.87;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Fundamentos de geología para el estudio del medio ambiente;Normal;Formación básica;78.57;70.97;90.32;31;22;28;1.00;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Fundamentos matemáticos para el estudio del medio ambiente;Normal;Formación básica;44.19;30.65;69.35;62;19;43;1.74;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Economía aplicada;Normal;Formación básica;97.44;95.00;97.50;40;38;39;1.13;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Administración y legislación ambiental;Normal;Formación básica;92.59;67.57;72.97;37;25;27;1.24;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Bases físicas del medio ambiente;Normal;Formación básica;53.85;36.21;67.24;58;21;39;2.50;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Edafología;Normal;Formación básica;83.33;64.52;77.42;31;20;24;1.40;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Estadística;Normal;Formación básica;84.85;75.68;89.19;37;28;33;1.10;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Bases de la ingeniería ambiental;Normal;Obligatoria;84.62;84.62;100.00;47;39;45;1.72;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Ecología I;Normal;Obligatoria;96.97;96.97;100.00;33;32;33;1.03;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Meteorología y climatología;Normal;Obligatoria;87.50;80.00;91.43;35;28;32;1.50;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Ecología II;Normal;Obligatoria;93.94;93.94;100.00;33;31;33;1.00;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Degradación y contaminación de suelos;Normal;Obligatoria;91.18;91.18;100.00;34;31;34;1.52;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Contaminación atmosférica;Normal;Obligatoria;82.35;77.78;94.44;36;28;34;1.67;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Riesgos naturales;Normal;Obligatoria;100.00;100.00;100.00;23;23;23;1.04;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Educación ambiental;Normal;Optativa;100.00;100.00;100.00;6;6;6;1.57;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Tecnologías limpias. Energías renovables;Normal;Obligatoria;62.50;60.98;97.56;47;29;44;2.07;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Actividad agrosilvopastoral y medio ambiente;Normal;Obligatoria;73.33;73.33;100.00;36;28;36;1.89;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Contaminación de aguas;Normal;Obligatoria;100.00;100.00;100.00;33;33;33;1.29;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Gestión y conservación de flora y fauna;Normal;Obligatoria;85.00;80.95;95.24;22;18;21;2.11;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Gestión, tratamiento y recuperación de residuos;Normal;Obligatoria;100.00;100.00;100.00;38;36;36;1.38;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Ordenación del territorio y urbanismo;Normal;Obligatoria;90.48;86.36;95.45;24;21;23;2.00;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Evaluación de impacto ambiental;Normal;Obligatoria;95.83;95.83;100.00;32;31;32;1.26;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;72.97;72.97;37;27;27;1.00;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Evaluación de suelos;Normal;Optativa;100.00;100.00;100.00;12;12;12;1.00;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Actividades clasificadas;Normal;Optativa;100.00;100.00;100.00;1;1;1;1.00;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Medio ambiente y sostenibilidad;Normal;Obligatoria;96.77;90.91;93.94;33;30;31;1.10;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Botánica;Normal;Formación básica;79.49;65.96;82.98;47;31;39;2.16;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Zoología;Normal;Formación básica;85.71;68.57;80.00;35;24;28;1.75;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Sociedad y territorio;Normal;Obligatoria;90.91;90.91;100.00;33;30;33;1.57;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Cartografía y sistemas de información geográfica;Normal;Obligatoria;97.14;94.44;97.22;36;34;35;1.12;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Análisis Químico en el medio ambiente;Normal;Obligatoria;76.67;65.71;85.71;36;24;31;1.81;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Toxicología y salud pública;Normal;Obligatoria;100.00;100.00;100.00;30;30;30;1.44;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Sistemas de gestión y Auditorías ambientales;Normal;Obligatoria;100.00;100.00;100.00;26;26;26;1.15;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Áreas Protegidas;Normal;Obligatoria;100.00;100.00;100.00;28;27;28;1.56;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Proyectos ambientales;Normal;Obligatoria;100.00;100.00;100.00;33;33;33;1.14;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Hidrología ambiental;Normal;Optativa;100.00;96.30;96.30;28;27;27;1.00;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Química sostenible y medioambiental;Normal;Optativa;100.00;100.00;100.00;2;2;2;1.00;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Prácticas externas;Prácticas externas;Optativa;100.00;94.44;94.44;18;17;17;1.00;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Teledetección ambiental;Normal;Optativa;100.00;100.00;100.00;14;14;14;1.00;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Restauración de ecosistemas;Normal;Optativa;100.00;100.00;100.00;13;13;13;1.31;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Ecosistemas acuáticos;Normal;Optativa;93.75;93.75;100.00;18;17;18;1.06;05/10/2025
2023;Grado;Grado: Ciencias Ambientales;Huesca;Escuela Politécnica Superior;Inglés para las ciencias ambientales;Normal;Optativa;100.00;96.00;96.00;25;24;24;1.36;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Lengua española;Normal;Formación básica;96.10;91.36;95.06;81;74;77;1.63;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Documentación informativa;Normal;Obligatoria;100.00;98.21;98.21;57;56;56;1.03;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Sociología del mundo actual;Normal;Formación básica;94.64;92.98;98.25;57;53;56;1.04;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Derecho y deontología de la información (parte I): Derecho;Normal;Obligatoria;100.00;100.00;100.00;56;56;56;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Géneros y redacción periodística I;Normal;Obligatoria;98.15;96.36;98.18;55;53;54;1.04;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Historia del mundo actual;Normal;Formación básica;100.00;98.18;98.18;55;54;54;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Instituciones políticas y administrativas contemporáneas;Normal;Formación básica;76.79;71.67;93.33;60;43;56;1.27;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Relaciones internacionales;Normal;Formación básica;93.10;93.10;100.00;58;54;58;1.16;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Derecho y deontología de la información (Parte 2): Deontología;Normal;Obligatoria;100.00;100.00;100.00;56;56;56;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Géneros y redacción periodística II;Normal;Obligatoria;100.00;94.03;94.03;67;63;63;1.17;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Fundamentos de economía;Normal;Formación básica;100.00;92.98;92.98;57;53;53;1.07;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Estructura de la comunicación;Normal;Formación básica;96.55;88.89;92.06;63;56;58;1.07;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Géneros informativos en radio;Normal;Obligatoria;94.34;89.29;94.64;56;50;53;1.04;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Producción de informativos en radio;Normal;Obligatoria;100.00;92.98;92.98;57;53;53;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Bases culturales de la comunicación: Corrientes artísticas contemporáneas;Normal;Obligatoria;100.00;100.00;100.00;5;5;5;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Bases culturales de la comunicación: corrientes literarias contemporáneas;Normal;Obligatoria;100.00;100.00;100.00;4;4;4;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Bases culturales de la comunicación: Historia del cine y otros medios audiovisuales;Normal;Obligatoria;95.83;88.46;92.31;26;23;24;1.17;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Bases culturales de la comunicación: Geografía y medio-ambiente;Normal;Obligatoria;100.00;95.00;95.00;20;19;19;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Pragmática y teoría de la argumentación;Normal;Formación básica;98.08;91.07;92.86;56;51;52;1.06;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;La empresa de comunicación;Normal;Formación básica;96.08;85.96;89.47;57;49;51;1.18;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Géneros informativos en TV;Normal;Obligatoria;100.00;89.29;89.29;56;50;50;1.02;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Producción de informativos en TV;Normal;Obligatoria;100.00;89.47;89.47;57;51;51;1.02;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Técnicas de expresión oral y escrita (parte 1): Expresión oral;Normal;Obligatoria;100.00;95.12;95.12;51;49;49;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Narrativa audiovisual: reportaje y documental;Normal;Obligatoria;100.00;97.92;97.92;57;54;56;1.05;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Realización audiovisual: reportaje y documental;Normal;Obligatoria;97.83;95.74;97.87;57;55;56;1.07;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Proyecto de comunicación audiovisual;Normal;Obligatoria;97.78;97.78;100.00;54;53;54;1.04;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Técnicas de expresión oral y escrita (Parte 2): Expresión escrita;Normal;Obligatoria;100.00;97.78;97.78;53;50;52;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Teoría de la información y de la comunicación;Normal;Obligatoria;100.00;97.62;97.62;52;51;51;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Diseño y edición de publicaciones impresas;Normal;Obligatoria;100.00;92.86;92.86;54;51;51;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Proyecto de comunicación en prensa;Normal;Obligatoria;88.37;86.36;97.73;56;50;55;1.04;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Historia del periodismo;Normal;Obligatoria;100.00;100.00;100.00;52;52;52;1.08;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Comunicación e información digital;Normal;Obligatoria;95.83;95.83;100.00;52;50;52;1.02;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Proyecto de comunicación digital;Normal;Obligatoria;100.00;100.00;100.00;54;54;54;1.02;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Elementos de publicidad y relaciones públicas;Normal;Obligatoria;98.00;96.08;98.04;53;51;52;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Opinión pública;Normal;Obligatoria;100.00;98.08;98.08;56;55;55;1.15;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Proyectos de comunicación especializada: Magazine radiofónico;Normal;Obligatoria;95.65;91.67;95.83;24;22;23;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Proyectos de comunicación especializada: Comunicación corporativa;Normal;Obligatoria;100.00;100.00;100.00;11;11;11;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Proyectos de comunicación especializada: Suplemento/revista especializada;Normal;Obligatoria;100.00;100.00;100.00;16;16;16;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Proyectos de comunicación especializada: Documental audiovisual (formato largo);Normal;Obligatoria;100.00;100.00;100.00;6;6;6;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Comunicación e identidad corporativa;Normal;Optativa;100.00;50.00;50.00;6;4;5;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Periodismo económico;Normal;Optativa;100.00;80.00;80.00;8;6;6;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Periodismo deportivo;Normal;Optativa;100.00;100.00;100.00;21;21;21;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Comunicación política y electoral;Normal;Optativa;100.00;100.00;100.00;11;11;11;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Periodismo de investigación y precisión;Normal;Optativa;100.00;95.00;95.00;21;20;20;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Reporterismo radiofónico;Normal;Optativa;100.00;86.67;86.67;16;14;14;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Fotoperiodismo y técnica de la imagen;Normal;Optativa;100.00;100.00;100.00;21;21;21;1.00;05/10/2025
2023;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Teoría de la cultura de masas;Normal;Optativa;100.00;92.86;92.86;18;17;17;1.00;05/10/2025
