CURSO_ACADEMICO;LOCALIDAD;TIPO_CENTRO;CENTRO;ESTUDIO;TIPO_ESTUDIO;NOMBRE_CCAA_ALUMNO;SEXO;MOVILIDAD_SALIDA;DEDICACION;ALUMNOS_MATRICULADOS;FECHA_ACTUALIZACION
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Baleares;Hombres;No;Tiempo Completo;1;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Madrid;Hombres;No;Tiempo Completo;1;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;No Informado;Mujeres;No;Tiempo Completo;1;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Navarra;Hombres;No;Tiempo Completo;6;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Aragón;Mujeres;No;Tiempo Parcial;1;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;La Rioja;Hombres;No;Tiempo Completo;3;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Aragón;Mujeres;No;Tiempo Completo;95;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Pais Vasco;Hombres;No;Tiempo Completo;2;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;La Rioja;Mujeres;No;Tiempo Completo;1;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;1;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Navarra;Mujeres;No;Tiempo Completo;4;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;No Informado;Hombres;No;Tiempo Completo;1;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Catalunya;Hombres;No;Tiempo Completo;2;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;No Informado;Hombres;No;Tiempo Parcial;1;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Aragón;Hombres;No;Tiempo Completo;111;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Aragón;Hombres;Sí;Tiempo Completo;4;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Andalucia;Mujeres;No;Tiempo Completo;1;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Aragón;Mujeres;Sí;Tiempo Completo;5;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Cantabria;Hombres;No;Tiempo Completo;1;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Catalunya;Mujeres;No;Tiempo Completo;1;13/01/2019
2012;Huesca;Facultad;Escuela Politécnica Superior;Grado: Ciencias Ambientales;Grado;Aragón;Hombres;No;Tiempo Parcial;2;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Catalunya;Mujeres;No;Tiempo Completo;1;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;1;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Madrid;Mujeres;No;Tiempo Completo;2;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Aragón;Hombres;No;Tiempo Parcial;6;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Navarra;Mujeres;No;Tiempo Completo;5;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Andalucia;Hombres;No;Tiempo Completo;1;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Aragón;Mujeres;No;Tiempo Parcial;22;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;La Rioja;Mujeres;No;Tiempo Completo;8;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;La Rioja;Mujeres;Sí;Tiempo Completo;1;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Aragón;Hombres;No;Tiempo Completo;119;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Aragón;Mujeres;Sí;Tiempo Completo;7;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Castilla y Leon;Mujeres;No;Tiempo Completo;4;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Aragón;Mujeres;No;Tiempo Completo;519;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;La Rioja;Hombres;No;Tiempo Completo;3;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Cantabria;Mujeres;No;Tiempo Completo;1;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Pais Vasco;Mujeres;No;Tiempo Completo;4;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;No Informado;Mujeres;No;Tiempo Completo;1;13/01/2019
2012;Zaragoza;Facultad;Facultad de Ciencias de la Salud;Grado: Enfermería;Grado;Asturias;Mujeres;No;Tiempo Completo;1;13/01/2019
2012;Huesca;Centro adscrito;Escuela Universitaria de Enfermería San Jorge de Huesca;Grado: Enfermería;Grado;Aragón;Mujeres;No;Tiempo Parcial;6;13/01/2019
2012;Huesca;Centro adscrito;Escuela Universitaria de Enfermería San Jorge de Huesca;Grado: Enfermería;Grado;Aragón;Hombres;No;Tiempo Completo;27;13/01/2019
2012;Huesca;Centro adscrito;Escuela Universitaria de Enfermería San Jorge de Huesca;Grado: Enfermería;Grado;Navarra;Mujeres;No;Tiempo Completo;1;13/01/2019
2012;Huesca;Centro adscrito;Escuela Universitaria de Enfermería San Jorge de Huesca;Grado: Enfermería;Grado;Aragón;Hombres;No;Tiempo Parcial;2;13/01/2019
2012;Huesca;Centro adscrito;Escuela Universitaria de Enfermería San Jorge de Huesca;Grado: Enfermería;Grado;Ciudad autónoma de Melilla;Hombres;No;Tiempo Completo;1;13/01/2019
