CURSO_ACADEMICO;LOCALIDAD;TIPO_CENTRO;CENTRO;ESTUDIO;TIPO_ESTUDIO;NOMBRE_CCAA_ALUMNO;SEXO;MOVILIDAD_SALIDA;DEDICACION;ALUMNOS_MATRICULADOS;FECHA_ACTUALIZACION
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Andalucía;Mujeres;No;Tiempo Completo;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Aragón;Hombres;No;Otra dedicación;10;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Aragón;Hombres;No;Tiempo Completo;47;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Aragón;Hombres;Sí;Tiempo Completo;2;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Aragón;Hombres;No;Tiempo Parcial;6;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Aragón;Mujeres;No;Otra dedicación;7;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Aragón;Mujeres;No;Tiempo Completo;52;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Aragón;Mujeres;Sí;Tiempo Completo;2;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Aragón;Mujeres;No;Tiempo Parcial;2;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Castilla y Leon;Mujeres;No;Tiempo Completo;3;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Catalunya;Hombres;No;Tiempo Completo;4;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Catalunya;Mujeres;No;Tiempo Completo;2;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Comunidad Valenciana;Hombres;No;Tiempo Completo;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;La Rioja;Mujeres;No;Otra dedicación;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Madrid;Mujeres;No;Tiempo Completo;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Murcia;Hombres;No;Tiempo Completo;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Navarra;Hombres;No;Tiempo Completo;7;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Navarra;Mujeres;No;Otra dedicación;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Navarra;Mujeres;No;Tiempo Completo;2;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;No Informado;Hombres;No;Tiempo Completo;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;No Informado;Mujeres;No;Otra dedicación;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Pais Vasco;Hombres;No;Otra dedicación;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Arquitectura Técnica;Grado;Pais Vasco;Mujeres;No;Tiempo Completo;2;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Ingeniería Civil;Grado;Andalucía;Hombres;No;Tiempo Completo;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Ingeniería Civil;Grado;Andalucía;Mujeres;No;Tiempo Parcial;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Ingeniería Civil;Grado;Aragón;Hombres;No;Otra dedicación;6;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Ingeniería Civil;Grado;Aragón;Hombres;No;Tiempo Completo;51;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Ingeniería Civil;Grado;Aragón;Hombres;Sí;Tiempo Completo;2;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Ingeniería Civil;Grado;Aragón;Hombres;No;Tiempo Parcial;3;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Ingeniería Civil;Grado;Aragón;Mujeres;No;Otra dedicación;1;19/07/2026
2025;Almunia de Doña Godina (La);Centro adscrito;Escuela Universitaria Politécnica de la Almunia de Doña Godina;Grado: Ingeniería Civil;Grado;Aragón;Mujeres;No;Tiempo Completo;27;19/07/2026
