CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2015;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Hombres;0;4;1;0;;;29/04/2018
2015;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Mujeres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;3;0;;;29/04/2018
2015;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;4;0;;;29/04/2018
2015;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Graduado;Hombres;20;0;0;0;4.70;85.39;29/04/2018
2015;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Graduado;Mujeres;25;0;0;0;4.36;89.21;29/04/2018
2015;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Ciencia y Tecnología de los Alimentos;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;2;0;0;;;29/04/2018
2015;Zaragoza;Ciencia y Tecnología de los Alimentos;Licenciatura o equivalente;Graduado;Hombres;1;0;0;0;;;29/04/2018
2015;Zaragoza;Ciencia y Tecnología de los Alimentos;Licenciatura o equivalente;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2015;Zaragoza;Ciencias agrarias y del medio natural;Doctorado;Graduado;Mujeres;3;0;0;0;;;29/04/2018
2015;Zaragoza;Ciencias biomédicas y biotecnológicas;Doctorado;Graduado;Hombres;1;0;0;0;;;29/04/2018
2015;Zaragoza;Ciencias biomédicas y biotecnológicas;Doctorado;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2015;Zaragoza;Ciencias de la Antigüedad;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Ciencias de la Antigüedad;Máster;Graduado;Hombres;1;0;0;0;2.00;83.33;29/04/2018
2015;Zaragoza;Ciencias de la antigüedad;Doctorado;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2015;Zaragoza;Ciencias de la Enfermería;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Ciencias de la Enfermería;Máster;Abandono Voluntario;Mujeres;0;2;0;0;;;29/04/2018
2015;Zaragoza;Ciencias de la Salud;Doctorado;Graduado;Hombres;3;0;0;0;;;29/04/2018
2015;Zaragoza;Ciencias de la Salud;Doctorado;Graduado;Mujeres;9;0;0;0;;;29/04/2018
2015;Zaragoza;Ciencias Empresariales;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;29/04/2018
2015;Zaragoza;Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;Graduado;Hombres;2;0;0;0;1.00;95.28;29/04/2018
2015;Zaragoza;Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;Graduado;Mujeres;19;0;0;0;1.14;96.69;29/04/2018
2015;Zaragoza;Condicionantes genéticos, nutricionales y ambientales del crec.;Doctorado;Graduado;Hombres;2;0;0;0;;;29/04/2018
2015;Zaragoza;Contabilidad y finanzas;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Contabilidad y finanzas;Máster;Graduado;Hombres;9;0;0;0;1.25;95.07;29/04/2018
2015;Zaragoza;Contabilidad y finanzas;Máster;Graduado;Mujeres;9;0;0;0;1.12;93.92;29/04/2018
2015;Zaragoza;Derecho;Doctorado;Graduado;Hombres;4;0;0;0;;;29/04/2018
2015;Zaragoza;Derecho;Doctorado;Graduado;Mujeres;3;0;0;0;;;29/04/2018
2015;Zaragoza;Derecho;Grado;Abandono Voluntario;Hombres;0;29;11;0;;;29/04/2018
2015;Zaragoza;Derecho;Grado;Abandono Voluntario;Mujeres;0;13;7;0;;;29/04/2018
2015;Zaragoza;Derecho;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;2;0;;;29/04/2018
2015;Zaragoza;Derecho;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;3;0;;;29/04/2018
2015;Zaragoza;Derecho;Grado;Graduado;Hombres;136;0;0;0;4.77;91.03;29/04/2018
2015;Zaragoza;Derecho;Grado;Graduado;Mujeres;196;0;0;0;4.79;91.68;29/04/2018
2015;Zaragoza;Derecho;Grado;Incumple Régimen de permanencia;Hombres;0;4;0;0;;;29/04/2018
2015;Zaragoza;Derecho;Grado;Incumple Régimen de permanencia;Mujeres;0;4;0;0;;;29/04/2018
2015;Zaragoza;Derecho;Grado;Traslado a otra Universidad;Hombres;0;0;0;18;;;29/04/2018
2015;Zaragoza;Derecho;Grado;Traslado a otra Universidad;Mujeres;0;0;0;13;;;29/04/2018
2015;Zaragoza;Derecho;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;7;0;0;;;29/04/2018
2015;Zaragoza;Derecho;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;18;0;0;;;29/04/2018
2015;Zaragoza;Derecho;Licenciatura o equivalente;Graduado;Hombres;27;0;0;0;9.08;54.35;29/04/2018
2015;Zaragoza;Derecho;Licenciatura o equivalente;Graduado;Mujeres;29;0;0;0;8.58;58.93;29/04/2018
2015;Zaragoza;Derecho;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;8;;;29/04/2018
2015;Zaragoza;Derecho;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;7;;;29/04/2018
2015;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Abandono Voluntario;Hombres;0;9;0;0;;;29/04/2018
2015;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Abandono Voluntario;Mujeres;0;7;0;0;;;29/04/2018
2015;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Graduado;Mujeres;1;0;0;0;10.00;69.79;29/04/2018
2015;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;6;;;29/04/2018
2015;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;3;;;29/04/2018
2015;Zaragoza;Diplomado en Turismo;Diplomatura o equivalente;Abandono Voluntario;Hombres;0;3;0;0;;;29/04/2018
2015;Zaragoza;Diplomado en Turismo;Diplomatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Diplomado en Turismo;Diplomatura o equivalente;Graduado;Mujeres;1;0;0;0;8.00;97.01;29/04/2018
2015;Zaragoza;Dirección, Estrategia y Marketing;Máster;Graduado;Hombres;4;0;0;0;1.00;100.00;29/04/2018
2015;Zaragoza;Dirección, Estrategia y Marketing;Máster;Graduado;Mujeres;1;0;0;0;1.00;100.00;29/04/2018
2015;Zaragoza;Economía;Doctorado;Graduado;Hombres;1;0;0;0;;;29/04/2018
2015;Zaragoza;Economía;Grado;Abandono Voluntario;Hombres;0;24;12;0;;;29/04/2018
2015;Zaragoza;Economía;Grado;Abandono Voluntario;Mujeres;0;11;6;0;;;29/04/2018
2015;Zaragoza;Economía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;5;2;0;;;29/04/2018
2015;Zaragoza;Economía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;5;2;0;;;29/04/2018
2015;Zaragoza;Economía;Grado;Graduado;Hombres;40;0;0;0;4.82;86.82;29/04/2018
2015;Zaragoza;Economía;Grado;Graduado;Mujeres;44;0;0;0;5.05;85.11;29/04/2018
2015;Zaragoza;Economía;Grado;Incumple Régimen de permanencia;Hombres;0;9;5;0;;;29/04/2018
2015;Zaragoza;Economía;Grado;Incumple Régimen de permanencia;Mujeres;0;7;3;0;;;29/04/2018
2015;Zaragoza;Economía;Grado;Traslado a otra Universidad;Hombres;0;0;0;9;;;29/04/2018
2015;Zaragoza;Economía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;5;;;29/04/2018
2015;Zaragoza;Economía;Máster;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Economía;Máster;Graduado;Hombres;6;0;0;0;1.00;100.00;29/04/2018
2015;Zaragoza;Economía;Máster;Graduado;Mujeres;4;0;0;0;1.00;100.00;29/04/2018
2015;Zaragoza;Economía y gestión de las organizaciones;Doctorado;Graduado;Hombres;4;0;0;0;;;29/04/2018
2015;Zaragoza;Educación;Doctorado;Graduado;Hombres;3;0;0;0;;;29/04/2018
2015;Zaragoza;Educación;Doctorado;Graduado;Mujeres;4;0;0;0;;;29/04/2018
2015;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Abandono Voluntario;Hombres;0;3;3;0;;;29/04/2018
2015;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Graduado;Hombres;12;0;0;0;2.22;91.57;29/04/2018
2015;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Graduado;Mujeres;6;0;0;0;2.75;82.18;29/04/2018
2015;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Energías renovables y eficiencia energética;Doctorado;Graduado;Hombres;1;0;0;0;;;29/04/2018
2015;Zaragoza;Energías renovables y eficiencia energética;Doctorado;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2015;Zaragoza;Enfermería;Grado;Abandono Voluntario;Hombres;0;6;5;0;;;29/04/2018
2015;Zaragoza;Enfermería;Grado;Abandono Voluntario;Mujeres;0;11;7;0;;;29/04/2018
2015;Zaragoza;Enfermería;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;2;0;;;29/04/2018
2015;Zaragoza;Enfermería;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;8;8;0;;;29/04/2018
2015;Zaragoza;Enfermería;Grado;Graduado;Hombres;36;0;0;0;4.38;91.87;29/04/2018
2015;Zaragoza;Enfermería;Grado;Graduado;Mujeres;113;0;0;0;4.06;96.21;29/04/2018
2015;Zaragoza;Enfermería;Grado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Enfermería;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;29/04/2018
2015;Zaragoza;Enfermería;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;29/04/2018
2015;Zaragoza;Erasmus Mundus en Ingeniería de Membranas;Máster;Graduado;Hombres;1;0;0;0;;;29/04/2018
2015;Zaragoza;Erasmus Mundus en Ingeniería de Membranas;Máster;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2015;Zaragoza;Especialización e Investigación en Derecho;Máster;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Especialización e Investigación en Derecho;Máster;Graduado;Mujeres;1;0;0;0;6.00;56.60;29/04/2018
2015;Zaragoza;Estadística;Diplomatura o equivalente;Abandono Voluntario;Hombres;0;2;0;0;;;29/04/2018
2015;Zaragoza;Estadística;Diplomatura o equivalente;Abandono Voluntario;Mujeres;0;2;0;0;;;29/04/2018
2015;Zaragoza;Estadística;Diplomatura o equivalente;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Estadística;Diplomatura o equivalente;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Estudios avanzados de Literatura Hispánica;Doctorado;Graduado;Mujeres;1;0;0;0;8.00;100.00;29/04/2018
2015;Zaragoza;Estudios Avanzados de Literatura y Cine en Lengua Inglesa;Máster;Graduado;Mujeres;5;0;0;0;1.00;100.00;29/04/2018
2015;Zaragoza;Estudios Avanzados en Historia del Arte;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Estudios Avanzados en Historia del Arte;Máster;Abandono Voluntario;Mujeres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Estudios Avanzados en Historia del Arte;Máster;Graduado;Hombres;3;0;0;0;1.00;95.45;29/04/2018
2015;Zaragoza;Estudios Avanzados en Historia del Arte;Máster;Graduado;Mujeres;3;0;0;0;1.33;93.85;29/04/2018
2015;Zaragoza;Estudios Clásicos;Grado;Abandono Voluntario;Hombres;0;9;7;0;;;29/04/2018
2015;Zaragoza;Estudios Clásicos;Grado;Abandono Voluntario;Mujeres;0;2;0;0;;;29/04/2018
2015;Zaragoza;Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;1;0;;;29/04/2018
2015;Zaragoza;Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;5;0;0;;;29/04/2018
2015;Zaragoza;Estudios Clásicos;Grado;Graduado;Hombres;3;0;0;0;5.00;85.66;29/04/2018
2015;Zaragoza;Estudios Clásicos;Grado;Graduado;Mujeres;5;0;0;0;4.50;87.04;29/04/2018
2015;Zaragoza;Estudios Clásicos;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Estudios Clásicos;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Estudios Clásicos;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;29/04/2018
2015;Zaragoza;Estudios Clásicos;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;29/04/2018
2015;Zaragoza;Estudios en Arquitectura;Grado;Abandono Voluntario;Hombres;0;7;3;0;;;29/04/2018
2015;Zaragoza;Estudios en Arquitectura;Grado;Abandono Voluntario;Mujeres;0;5;3;0;;;29/04/2018
2015;Zaragoza;Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Hombres;0;4;3;0;;;29/04/2018
2015;Zaragoza;Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;29/04/2018
2015;Zaragoza;Estudios en Arquitectura;Grado;Graduado;Hombres;26;0;0;0;5.00;95.18;29/04/2018
2015;Zaragoza;Estudios en Arquitectura;Grado;Graduado;Mujeres;37;0;0;0;5.00;95.91;29/04/2018
2015;Zaragoza;Estudios en Arquitectura;Grado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Estudios en Arquitectura;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;29/04/2018
2015;Zaragoza;Estudios filosóficos;Doctorado;Graduado;Hombres;1;0;0;0;;;29/04/2018
2015;Zaragoza;Estudios Hispánicos: lengua y literatura;Máster;Abandono Voluntario;Hombres;0;2;1;0;;;29/04/2018
2015;Zaragoza;Estudios Hispánicos: lengua y literatura;Máster;Graduado;Hombres;1;0;0;0;;83.33;29/04/2018
2015;Zaragoza;Estudios Hispánicos: lengua y literatura;Máster;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2015;Zaragoza;Estudios Hispánicos: lengua y literatura;Máster;Incumple Régimen de permanencia;Hombres;0;2;1;0;;;29/04/2018
2015;Zaragoza;Estudios Ingleses;Grado;Abandono Voluntario;Hombres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Estudios Ingleses;Grado;Abandono Voluntario;Mujeres;0;15;7;0;;;29/04/2018
2015;Zaragoza;Estudios Ingleses;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;29/04/2018
2015;Zaragoza;Estudios Ingleses;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;2;0;;;29/04/2018
2015;Zaragoza;Estudios Ingleses;Grado;Graduado;Hombres;17;0;0;0;4.53;93.46;29/04/2018
2015;Zaragoza;Estudios Ingleses;Grado;Graduado;Mujeres;45;0;0;0;4.44;95.01;29/04/2018
2015;Zaragoza;Estudios Ingleses;Grado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Estudios Ingleses;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;29/04/2018
2015;Zaragoza;Estudios Ingleses;Grado;Traslado a otra Universidad;Mujeres;0;0;0;6;;;29/04/2018
2015;Zaragoza;Estudios Textuales y Culturales en Lengua Inglesa;Máster;Graduado;Mujeres;3;0;0;0;2.00;80.00;29/04/2018
2015;Zaragoza;Filología Clásica;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Filología Clásica;Licenciatura o equivalente;Graduado;Mujeres;1;0;0;0;7.00;71.11;29/04/2018
2015;Zaragoza;Filología Hispánica;Grado;Abandono Voluntario;Hombres;0;6;3;0;;;29/04/2018
2015;Zaragoza;Filología Hispánica;Grado;Abandono Voluntario;Mujeres;0;10;6;0;;;29/04/2018
2015;Zaragoza;Filología Hispánica;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;5;0;;;29/04/2018
2015;Zaragoza;Filología Hispánica;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;1;0;;;29/04/2018
2015;Zaragoza;Filología Hispánica;Grado;Graduado;Hombres;4;0;0;0;4.67;85.04;29/04/2018
2015;Zaragoza;Filología Hispánica;Grado;Graduado;Mujeres;31;0;0;0;4.50;90.17;29/04/2018
2015;Zaragoza;Filología Hispánica;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Filología Hispánica;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Filología Hispánica;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;29/04/2018
2015;Zaragoza;Filología Hispánica;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;29/04/2018
2015;Zaragoza;Filología Hispánica;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Filología Hispánica;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;2;0;0;;;29/04/2018
2015;Zaragoza;Filología Hispánica;Licenciatura o equivalente;Graduado;Mujeres;2;0;0;0;14.00;53.36;29/04/2018
2015;Zaragoza;Filología Hispánica;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;2;;;29/04/2018
2015;Zaragoza;Filología Inglesa;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;2;0;0;;;29/04/2018
2015;Zaragoza;Filología Inglesa;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;4;0;0;;;29/04/2018
2015;Zaragoza;Filología Inglesa;Licenciatura o equivalente;Graduado;Mujeres;5;0;0;0;12.40;49.34;29/04/2018
2015;Zaragoza;Filología Inglesa;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;2;;;29/04/2018
2015;Zaragoza;Filología Inglesa;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;29/04/2018
2015;Zaragoza;Filología Románica (Francés);Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Filología Románica (Francés);Licenciatura o equivalente;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Filología Románica (Francés);Licenciatura o equivalente;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Filosofía;Grado;Abandono Voluntario;Hombres;0;9;6;0;;;29/04/2018
2015;Zaragoza;Filosofía;Grado;Abandono Voluntario;Mujeres;0;7;3;0;;;29/04/2018
2015;Zaragoza;Filosofía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;1;0;;;29/04/2018
2015;Zaragoza;Filosofía;Grado;Graduado;Hombres;10;0;0;0;4.62;93.02;29/04/2018
2015;Zaragoza;Filosofía;Grado;Graduado;Mujeres;14;0;0;0;4.50;91.06;29/04/2018
2015;Zaragoza;Filosofía;Grado;Incumple Régimen de permanencia;Hombres;0;3;3;0;;;29/04/2018
2015;Zaragoza;Filosofía;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;29/04/2018
2015;Zaragoza;Filosofía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;29/04/2018
2015;Zaragoza;Finanzas y Contabilidad;Grado;Abandono Voluntario;Hombres;0;40;16;0;;;29/04/2018
2015;Zaragoza;Finanzas y Contabilidad;Grado;Abandono Voluntario;Mujeres;0;27;14;0;;;29/04/2018
2015;Zaragoza;Finanzas y Contabilidad;Grado;Cambio de estudios sin simultaneidad;Hombres;0;8;5;0;;;29/04/2018
2015;Zaragoza;Finanzas y Contabilidad;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;5;4;0;;;29/04/2018
2015;Zaragoza;Finanzas y Contabilidad;Grado;Graduado;Hombres;27;0;0;0;4.84;86.55;29/04/2018
2015;Zaragoza;Finanzas y Contabilidad;Grado;Graduado;Mujeres;34;0;0;0;4.76;86.22;29/04/2018
2015;Zaragoza;Finanzas y Contabilidad;Grado;Incumple Régimen de permanencia;Hombres;0;5;2;0;;;29/04/2018
2015;Zaragoza;Finanzas y Contabilidad;Grado;Incumple Régimen de permanencia;Mujeres;0;3;1;0;;;29/04/2018
2015;Zaragoza;Finanzas y Contabilidad;Grado;Traslado a otra Universidad;Hombres;0;0;0;3;;;29/04/2018
2015;Zaragoza;Finanzas y Contabilidad;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;29/04/2018
2015;Zaragoza;Física;Doctorado;Graduado;Hombres;4;0;0;0;;;29/04/2018
2015;Zaragoza;Física;Doctorado;Graduado;Mujeres;7;0;0;0;;;29/04/2018
2015;Zaragoza;Física;Grado;Abandono Voluntario;Hombres;0;10;6;0;;;29/04/2018
2015;Zaragoza;Física;Grado;Abandono Voluntario;Mujeres;0;5;0;0;;;29/04/2018
2015;Zaragoza;Física;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;5;0;;;29/04/2018
2015;Zaragoza;Física;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;1;0;;;29/04/2018
2015;Zaragoza;Física;Grado;Graduado;Hombres;31;0;0;0;4.69;88.90;29/04/2018
2015;Zaragoza;Física;Grado;Graduado;Mujeres;11;0;0;0;4.64;88.32;29/04/2018
2015;Zaragoza;Física;Grado;Incumple Régimen de permanencia;Hombres;0;4;3;0;;;29/04/2018
2015;Zaragoza;Física;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Física;Grado;Traslado a otra Universidad;Hombres;0;0;0;6;;;29/04/2018
2015;Zaragoza;Física y Tecnologías Físicas;Máster;Graduado;Hombres;5;0;0;0;1.00;100.00;29/04/2018
2015;Zaragoza;Física y Tecnologías Físicas;Máster;Graduado;Mujeres;1;0;0;0;1.00;100.00;29/04/2018
2015;Zaragoza;Físicas;Licenciatura o equivalente;Graduado;Hombres;1;0;0;0;10.00;58.39;29/04/2018
2015;Zaragoza;Fisioterapia;Grado;Abandono Voluntario;Hombres;0;4;4;0;;;29/04/2018
2015;Zaragoza;Fisioterapia;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Fisioterapia;Grado;Graduado;Hombres;26;0;0;0;4.30;92.23;29/04/2018
2015;Zaragoza;Fisioterapia;Grado;Graduado;Mujeres;40;0;0;0;4.03;97.53;29/04/2018
2015;Zaragoza;Fisioterapia;Grado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Fisioterapia;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;29/04/2018
2015;Zaragoza;Geografía;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Geografía;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Geografía;Licenciatura o equivalente;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Geografía y Ordenación del Territorio;Grado;Abandono Voluntario;Hombres;0;13;6;0;;;29/04/2018
2015;Zaragoza;Geografía y Ordenación del Territorio;Grado;Abandono Voluntario;Mujeres;0;2;1;0;;;29/04/2018
2015;Zaragoza;Geografía y Ordenación del Territorio;Grado;Graduado;Hombres;15;0;0;0;4.86;88.77;29/04/2018
2015;Zaragoza;Geografía y Ordenación del Territorio;Grado;Graduado;Mujeres;6;0;0;0;4.83;93.74;29/04/2018
2015;Zaragoza;Geografía y Ordenación del Territorio;Grado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;29/04/2018
2015;Zaragoza;Geografía y Ordenación del Territorio;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;29/04/2018
2015;Zaragoza;Geología;Doctorado;Graduado;Hombres;3;0;0;0;;;29/04/2018
2015;Zaragoza;Geología;Doctorado;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2015;Zaragoza;Geología;Grado;Abandono Voluntario;Hombres;0;12;5;0;;;29/04/2018
2015;Zaragoza;Geología;Grado;Abandono Voluntario;Mujeres;0;2;2;0;;;29/04/2018
2015;Zaragoza;Geología;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;29/04/2018
2015;Zaragoza;Geología;Grado;Graduado;Hombres;17;0;0;0;4.75;86.82;29/04/2018
2015;Zaragoza;Geología;Grado;Graduado;Mujeres;11;0;0;0;5.44;78.89;29/04/2018
2015;Zaragoza;Geología;Grado;Incumple Régimen de permanencia;Hombres;0;2;1;0;;;29/04/2018
2015;Zaragoza;Geología;Grado;Incumple Régimen de permanencia;Mujeres;0;2;2;0;;;29/04/2018
2015;Zaragoza;Geología;Grado;Traslado a otra Universidad;Hombres;0;0;0;5;;;29/04/2018
2015;Zaragoza;Geología;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;29/04/2018
2015;Zaragoza;Geología: Técnicas y Aplicaciones;Máster;Graduado;Hombres;3;0;0;0;1.00;100.00;29/04/2018
2015;Zaragoza;Geología: Técnicas y Aplicaciones;Máster;Graduado;Mujeres;6;0;0;0;1.00;100.00;29/04/2018
2015;Zaragoza;Gerontología Social;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2015;Zaragoza;Gerontología Social;Máster;Graduado;Hombres;1;0;0;0;1.00;100.00;29/04/2018
2015;Zaragoza;Gerontología Social;Máster;Graduado;Mujeres;34;0;0;0;1.00;99.62;29/04/2018
2015;Zaragoza;Gestión de las organizaciones;Máster;Abandono Voluntario;Hombres;0;3;3;0;;;29/04/2018
2015;Zaragoza;Gestión de las organizaciones;Máster;Graduado;Hombres;1;0;0;0;2.00;80.26;29/04/2018
2015;Zaragoza;Gestión de las organizaciones;Máster;Graduado;Mujeres;1;0;0;0;2.00;80.00;29/04/2018
2015;Zaragoza;Gestión del Patrimonio Cultural;Máster;Abandono Voluntario;Hombres;0;2;2;0;;;29/04/2018
2015;Zaragoza;Gestión del Patrimonio Cultural;Máster;Abandono Voluntario;Mujeres;0;2;2;0;;;29/04/2018
2015;Zaragoza;Gestión del Patrimonio Cultural;Máster;Graduado;Hombres;10;0;0;0;1.00;100.00;29/04/2018
2015;Zaragoza;Gestión del Patrimonio Cultural;Máster;Graduado;Mujeres;15;0;0;0;1.13;96.57;29/04/2018
