CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2013;Teruel;Licenciado en Bellas Artes;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2013;Teruel;Licenciado en Ciencias del Trabajo;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;6;3;0;;;29/04/2018
2013;Teruel;Licenciado en Ciencias del Trabajo;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;12;8;0;;;29/04/2018
2013;Teruel;Licenciado en Ciencias del Trabajo;Licenciatura o equivalente;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;29/04/2018
2013;Teruel;Licenciado en Ciencias del Trabajo;Licenciatura o equivalente;Graduado;Hombres;9;0;0;0;5.11;66.67;29/04/2018
2013;Teruel;Licenciado en Ciencias del Trabajo;Licenciatura o equivalente;Graduado;Mujeres;25;0;0;0;3.20;76.43;29/04/2018
2013;Teruel;Licenciado en Humanidades;Licenciatura o equivalente;Graduado;Hombres;1;0;0;0;;;29/04/2018
2013;Teruel;Licenciado en Humanidades;Licenciatura o equivalente;Graduado;Mujeres;2;0;0;0;6.50;81.07;29/04/2018
2013;Teruel;Maestro Educación Infantil;Diplomatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2013;Teruel;Maestro Educación Infantil;Diplomatura o equivalente;Graduado;Hombres;2;0;0;0;9.50;40.45;29/04/2018
2013;Teruel;Maestro Educación Infantil;Diplomatura o equivalente;Graduado;Mujeres;3;0;0;0;5.50;74.72;29/04/2018
2013;Teruel;Maestro Educación Primaria;Diplomatura o equivalente;Abandono Voluntario;Hombres;0;2;0;0;;;29/04/2018
2013;Teruel;Maestro Educación Primaria;Diplomatura o equivalente;Abandono Voluntario;Mujeres;0;6;0;0;;;29/04/2018
2013;Teruel;Maestro Educación Primaria;Diplomatura o equivalente;Graduado;Mujeres;3;0;0;0;8.33;50.15;29/04/2018
2013;Teruel;Maestro Lengua Extranjera;Diplomatura o equivalente;Abandono Voluntario;Hombres;0;1;0;0;;;29/04/2018
2013;Teruel;Maestro Lengua Extranjera;Diplomatura o equivalente;Abandono Voluntario;Mujeres;0;6;0;0;;;29/04/2018
2013;Teruel;Maestro Lengua Extranjera;Diplomatura o equivalente;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;29/04/2018
2013;Teruel;Maestro Lengua Extranjera;Diplomatura o equivalente;Graduado;Hombres;3;0;0;0;5.00;75.29;29/04/2018
2013;Teruel;Maestro Lengua Extranjera;Diplomatura o equivalente;Graduado;Mujeres;8;0;0;0;5.50;70.84;29/04/2018
2013;Teruel;Magisterio en Educación Infantil;Grado;Abandono Voluntario;Hombres;0;1;0;0;;;29/04/2018
2013;Teruel;Magisterio en Educación Infantil;Grado;Abandono Voluntario;Mujeres;0;16;12;0;;;29/04/2018
2013;Teruel;Magisterio en Educación Infantil;Grado;Graduado;Hombres;5;0;0;0;4.00;96.53;29/04/2018
2013;Teruel;Magisterio en Educación Infantil;Grado;Graduado;Mujeres;67;0;0;0;3.98;95.61;29/04/2018
2013;Teruel;Magisterio en Educación Infantil;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;29/04/2018
2013;Teruel;Magisterio en Educación Primaria;Grado;Abandono Voluntario;Hombres;0;12;7;0;;;29/04/2018
2013;Teruel;Magisterio en Educación Primaria;Grado;Abandono Voluntario;Mujeres;0;10;8;0;;;29/04/2018
2013;Teruel;Magisterio en Educación Primaria;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;29/04/2018
2013;Teruel;Magisterio en Educación Primaria;Grado;Graduado;Hombres;20;0;0;0;4.00;94.26;29/04/2018
2013;Teruel;Magisterio en Educación Primaria;Grado;Graduado;Mujeres;54;0;0;0;4.00;97.07;29/04/2018
2013;Teruel;Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Graduado;Hombres;1;0;0;0;1.00;100.00;29/04/2018
2013;Teruel;Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Graduado;Mujeres;16;0;0;0;1.00;100.00;29/04/2018
2013;Teruel;Psicología;Grado;Abandono Voluntario;Hombres;0;3;3;0;;;29/04/2018
2013;Teruel;Psicología;Grado;Abandono Voluntario;Mujeres;0;11;0;0;;;29/04/2018
2013;Teruel;Psicología;Grado;Graduado;Hombres;7;0;0;0;4.57;85.45;29/04/2018
2013;Teruel;Psicología;Grado;Graduado;Mujeres;47;0;0;0;4.18;93.20;29/04/2018
2013;Teruel;Relaciones Laborales;Diplomatura o equivalente;Abandono Voluntario;Hombres;0;2;0;0;;;29/04/2018
2013;Teruel;Relaciones Laborales;Diplomatura o equivalente;Abandono Voluntario;Mujeres;0;3;0;0;;;29/04/2018
2013;Teruel;Relaciones Laborales;Diplomatura o equivalente;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;29/04/2018
2013;Teruel;Relaciones Laborales;Diplomatura o equivalente;Graduado;Hombres;1;0;0;0;15.00;32.75;29/04/2018
2013;Teruel;Relaciones Laborales;Diplomatura o equivalente;Graduado;Mujeres;1;0;0;0;12.00;56.63;29/04/2018
2013;Zaragoza;Administración y Dirección de Empresas;Grado;Abandono Voluntario;Hombres;0;34;22;0;;;29/04/2018
2013;Zaragoza;Administración y Dirección de Empresas;Grado;Abandono Voluntario;Mujeres;0;21;13;0;;;29/04/2018
2013;Zaragoza;Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Hombres;0;9;7;0;;;29/04/2018
2013;Zaragoza;Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;5;5;0;;;29/04/2018
2013;Zaragoza;Administración y Dirección de Empresas;Grado;Graduado;Hombres;76;0;0;0;3.98;94.65;29/04/2018
2013;Zaragoza;Administración y Dirección de Empresas;Grado;Graduado;Mujeres;110;0;0;0;4.00;96.05;29/04/2018
2013;Zaragoza;Administración y Dirección de Empresas;Grado;Incumple Régimen de permanencia;Hombres;0;26;20;0;;;29/04/2018
2013;Zaragoza;Administración y Dirección de Empresas;Grado;Incumple Régimen de permanencia;Mujeres;0;6;5;0;;;29/04/2018
2013;Zaragoza;Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Hombres;0;0;0;15;;;29/04/2018
2013;Zaragoza;Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Mujeres;0;0;0;10;;;29/04/2018
2013;Zaragoza;Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Abandono Voluntario;Hombres;0;4;3;0;;;29/04/2018
2013;Zaragoza;Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Abandono Voluntario;Mujeres;0;6;3;0;;;29/04/2018
2013;Zaragoza;Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Graduado;Hombres;6;0;0;0;1.67;81.08;29/04/2018
2013;Zaragoza;Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Graduado;Mujeres;10;0;0;0;1.00;91.92;29/04/2018
2013;Zaragoza;Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;29/04/2018
2013;Zaragoza;Arquitectura;Grado;Graduado;Hombres;3;0;0;0;6.00;93.75;29/04/2018
2013;Zaragoza;Arquitectura;Máster;Graduado;Hombres;5;0;0;0;1.00;100.00;29/04/2018
2013;Zaragoza;Arquitectura;Máster;Graduado;Mujeres;10;0;0;0;1.00;100.00;29/04/2018
2013;Zaragoza;Biblioteconomía y Documentación;Diplomatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;29/04/2018
2013;Zaragoza;Biología Molecular y Celular;Máster;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Biología Molecular y Celular;Máster;Graduado;Hombres;9;0;0;0;1.00;100.00;29/04/2018
2013;Zaragoza;Biología Molecular y Celular;Máster;Graduado;Mujeres;20;0;0;0;1.11;95.24;29/04/2018
2013;Zaragoza;Bioquímica;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;3;2;0;;;29/04/2018
2013;Zaragoza;Bioquímica;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Bioquímica;Licenciatura o equivalente;Cambio de estudios sin simultaneidad;Mujeres;0;2;0;0;;;29/04/2018
2013;Zaragoza;Bioquímica;Licenciatura o equivalente;Graduado;Hombres;10;0;0;0;2.43;86.03;29/04/2018
2013;Zaragoza;Bioquímica;Licenciatura o equivalente;Graduado;Mujeres;23;0;0;0;2.36;95.33;29/04/2018
2013;Zaragoza;Bioquímica y biología molecular;Doctorado;Graduado;Hombres;4;0;0;0;;;29/04/2018
2013;Zaragoza;Bioquímica y biología molecular;Doctorado;Graduado;Mujeres;7;0;0;0;;;29/04/2018
2013;Zaragoza;Biotecnología;Grado;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Biotecnología;Grado;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2013;Zaragoza;Biotecnología;Grado;Graduado;Hombres;20;0;0;0;4.00;97.26;29/04/2018
2013;Zaragoza;Biotecnología;Grado;Graduado;Mujeres;28;0;0;0;4.00;97.96;29/04/2018
2013;Zaragoza;Biotecnología;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Biotecnología;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;29/04/2018
2013;Zaragoza;Calidad, seguridad y tecnología de los alimentos;Doctorado;Graduado;Hombres;1;0;0;0;;;29/04/2018
2013;Zaragoza;Calidad, seguridad y tecnología de los alimentos;Doctorado;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2013;Zaragoza;Ciencia analítica en química;Doctorado;Graduado;Mujeres;5;0;0;0;;;29/04/2018
2013;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Hombres;0;1;0;0;;;29/04/2018
2013;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Mujeres;0;3;2;0;;;29/04/2018
2013;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;4;0;;;29/04/2018
2013;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Graduado;Hombres;7;0;0;0;4.57;85.54;29/04/2018
2013;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Graduado;Mujeres;18;0;0;0;4.12;91.95;29/04/2018
2013;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;29/04/2018
2013;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;29/04/2018
2013;Zaragoza;Ciencia y Tecnología de los Alimentos;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;4;3;0;;;29/04/2018
2013;Zaragoza;Ciencia y Tecnología de los Alimentos;Licenciatura o equivalente;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;29/04/2018
2013;Zaragoza;Ciencia y Tecnología de los Alimentos;Licenciatura o equivalente;Graduado;Hombres;7;0;0;0;11.00;40.59;29/04/2018
2013;Zaragoza;Ciencia y Tecnología de los Alimentos;Licenciatura o equivalente;Graduado;Mujeres;13;0;0;0;3.00;78.88;29/04/2018
2013;Zaragoza;Ciencias agrarias y del medio natural;Doctorado;Graduado;Hombres;3;0;0;0;;;29/04/2018
2013;Zaragoza;Ciencias agrarias y del medio natural;Doctorado;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2013;Zaragoza;Ciencias biomédicas y biotecnológicas;Doctorado;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2013;Zaragoza;Ciencias de la Antigüedad;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Ciencias de la Antigüedad;Máster;Graduado;Hombres;7;0;0;0;1.17;94.59;29/04/2018
2013;Zaragoza;Ciencias de la Antigüedad;Máster;Graduado;Mujeres;3;0;0;0;1.00;100.00;29/04/2018
2013;Zaragoza;Ciencias de la Enfermería;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Ciencias de la Enfermería;Máster;Abandono Voluntario;Mujeres;0;2;1;0;;;29/04/2018
2013;Zaragoza;Ciencias de la Enfermería;Máster;Graduado;Hombres;4;0;0;0;2.00;100.00;29/04/2018
2013;Zaragoza;Ciencias de la Enfermería;Máster;Graduado;Mujeres;10;0;0;0;2.62;100.00;29/04/2018
2013;Zaragoza;Ciencias de la Salud;Doctorado;Graduado;Hombres;3;0;0;0;;;29/04/2018
2013;Zaragoza;Ciencias de la Salud;Doctorado;Graduado;Mujeres;3;0;0;0;;;29/04/2018
2013;Zaragoza;Ciencias Empresariales;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;29/04/2018
2013;Zaragoza;Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;Abandono Voluntario;Mujeres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;Graduado;Hombres;4;0;0;0;1.00;100.00;29/04/2018
2013;Zaragoza;Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;Graduado;Mujeres;18;0;0;0;1.08;98.36;29/04/2018
2013;Zaragoza;Contabilidad y finanzas;Doctorado;Graduado;Hombres;2;0;0;0;;;29/04/2018
2013;Zaragoza;Contabilidad y finanzas;Doctorado;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2013;Zaragoza;Contabilidad y finanzas;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Contabilidad y finanzas;Máster;Abandono Voluntario;Mujeres;0;2;2;0;;;29/04/2018
2013;Zaragoza;Contabilidad y finanzas;Máster;Graduado;Hombres;6;0;0;0;1.17;96.01;29/04/2018
2013;Zaragoza;Contabilidad y finanzas;Máster;Graduado;Mujeres;1;0;0;0;1.00;100.00;29/04/2018
2013;Zaragoza;Derecho;Doctorado;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2013;Zaragoza;Derecho;Grado;Abandono Voluntario;Hombres;0;11;5;0;;;29/04/2018
2013;Zaragoza;Derecho;Grado;Abandono Voluntario;Mujeres;0;10;9;0;;;29/04/2018
2013;Zaragoza;Derecho;Grado;Cambio de estudios sin simultaneidad;Hombres;0;4;4;0;;;29/04/2018
2013;Zaragoza;Derecho;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;3;0;;;29/04/2018
2013;Zaragoza;Derecho;Grado;Graduado;Hombres;48;0;0;0;3.98;96.89;29/04/2018
2013;Zaragoza;Derecho;Grado;Graduado;Mujeres;86;0;0;0;3.99;98.13;29/04/2018
2013;Zaragoza;Derecho;Grado;Incumple Régimen de permanencia;Hombres;0;3;3;0;;;29/04/2018
2013;Zaragoza;Derecho;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Derecho;Grado;Traslado a otra Universidad;Hombres;0;0;0;14;;;29/04/2018
2013;Zaragoza;Derecho;Grado;Traslado a otra Universidad;Mujeres;0;0;0;16;;;29/04/2018
2013;Zaragoza;Derecho;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;18;0;0;;;29/04/2018
2013;Zaragoza;Derecho;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;29;0;0;;;29/04/2018
2013;Zaragoza;Derecho;Licenciatura o equivalente;Cambio de estudios sin simultaneidad;Mujeres;0;2;0;0;;;29/04/2018
2013;Zaragoza;Derecho;Licenciatura o equivalente;Graduado;Hombres;166;0;0;0;6.13;80.74;29/04/2018
2013;Zaragoza;Derecho;Licenciatura o equivalente;Graduado;Mujeres;243;0;0;0;6.15;82.73;29/04/2018
2013;Zaragoza;Derecho;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;13;;;29/04/2018
2013;Zaragoza;Derecho;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;14;;;29/04/2018
2013;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Abandono Voluntario;Hombres;0;37;1;0;;;29/04/2018
2013;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Abandono Voluntario;Mujeres;0;47;3;0;;;29/04/2018
2013;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Cambio de estudios sin simultaneidad;Mujeres;0;3;0;0;;;29/04/2018
2013;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Graduado;Hombres;44;0;0;0;8.17;47.12;29/04/2018
2013;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Graduado;Mujeres;46;0;0;0;10.18;44.12;29/04/2018
2013;Zaragoza;Diplomado en Turismo;Diplomatura o equivalente;Abandono Voluntario;Hombres;0;5;0;0;;;29/04/2018
2013;Zaragoza;Diplomado en Turismo;Diplomatura o equivalente;Abandono Voluntario;Mujeres;0;8;0;0;;;29/04/2018
2013;Zaragoza;Diplomado en Turismo;Diplomatura o equivalente;Graduado;Hombres;5;0;0;0;6.50;71.86;29/04/2018
2013;Zaragoza;Diplomado en Turismo;Diplomatura o equivalente;Graduado;Mujeres;19;0;0;0;6.00;64.93;29/04/2018
2013;Zaragoza;Economía;Doctorado;Graduado;Hombres;3;0;0;0;;;29/04/2018
2013;Zaragoza;Economía;Doctorado;Graduado;Mujeres;3;0;0;0;;;29/04/2018
2013;Zaragoza;Economía;Grado;Abandono Voluntario;Hombres;0;23;15;0;;;29/04/2018
2013;Zaragoza;Economía;Grado;Abandono Voluntario;Mujeres;0;10;8;0;;;29/04/2018
2013;Zaragoza;Economía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;6;0;;;29/04/2018
2013;Zaragoza;Economía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;8;3;0;;;29/04/2018
2013;Zaragoza;Economía;Grado;Graduado;Hombres;24;0;0;0;4.00;96.11;29/04/2018
2013;Zaragoza;Economía;Grado;Graduado;Mujeres;23;0;0;0;4.00;95.07;29/04/2018
2013;Zaragoza;Economía;Grado;Incumple Régimen de permanencia;Hombres;0;12;11;0;;;29/04/2018
2013;Zaragoza;Economía;Grado;Incumple Régimen de permanencia;Mujeres;0;8;6;0;;;29/04/2018
2013;Zaragoza;Economía;Grado;Traslado a otra Universidad;Hombres;0;0;0;13;;;29/04/2018
2013;Zaragoza;Economía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;8;;;29/04/2018
2013;Zaragoza;Economía;Máster;Abandono Voluntario;Hombres;0;3;3;0;;;29/04/2018
2013;Zaragoza;Economía;Máster;Abandono Voluntario;Mujeres;0;2;0;0;;;29/04/2018
2013;Zaragoza;Economía;Máster;Graduado;Hombres;3;0;0;0;1.00;100.00;29/04/2018
2013;Zaragoza;Economía;Máster;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;29/04/2018
2013;Zaragoza;Economía y gestión de las organizaciones;Doctorado;Graduado;Hombres;1;0;0;0;;;29/04/2018
2013;Zaragoza;Economía y gestión de las organizaciones;Doctorado;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2013;Zaragoza;Educación;Doctorado;Graduado;Hombres;4;0;0;0;;;29/04/2018
2013;Zaragoza;Educación;Doctorado;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2013;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Abandono Voluntario;Hombres;0;16;8;0;;;29/04/2018
2013;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Abandono Voluntario;Mujeres;0;5;2;0;;;29/04/2018
2013;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Graduado;Hombres;23;0;0;0;1.29;94.01;29/04/2018
2013;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Graduado;Mujeres;6;0;0;0;1.00;94.67;29/04/2018
2013;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Energías renovables y eficiencia energética;Doctorado;Graduado;Hombres;5;0;0;0;;;29/04/2018
2013;Zaragoza;Energías renovables y eficiencia energética;Doctorado;Graduado;Mujeres;8;0;0;0;;;29/04/2018
2013;Zaragoza;Enfermería;Grado;Abandono Voluntario;Hombres;0;2;1;0;;;29/04/2018
2013;Zaragoza;Enfermería;Grado;Abandono Voluntario;Mujeres;0;9;5;0;;;29/04/2018
2013;Zaragoza;Enfermería;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;29/04/2018
2013;Zaragoza;Enfermería;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;5;5;0;;;29/04/2018
2013;Zaragoza;Enfermería;Grado;Graduado;Hombres;28;0;0;0;4.25;92.15;29/04/2018
2013;Zaragoza;Enfermería;Grado;Graduado;Mujeres;176;0;0;0;4.08;96.03;29/04/2018
2013;Zaragoza;Erasmus Mundus en Ingeniería de Membranas;Máster;Graduado;Hombres;2;0;0;0;;;29/04/2018
2013;Zaragoza;Erasmus Mundus en Ingeniería de Membranas;Máster;Graduado;Mujeres;3;0;0;0;;;29/04/2018
2013;Zaragoza;Especialización e Investigación en Derecho;Máster;Abandono Voluntario;Hombres;0;3;2;0;;;29/04/2018
2013;Zaragoza;Especialización e Investigación en Derecho;Máster;Abandono Voluntario;Mujeres;0;4;2;0;;;29/04/2018
2013;Zaragoza;Especialización e Investigación en Derecho;Máster;Graduado;Mujeres;2;0;0;0;2.00;76.92;29/04/2018
2013;Zaragoza;Estadística;Diplomatura o equivalente;Abandono Voluntario;Hombres;0;6;0;0;;;29/04/2018
2013;Zaragoza;Estadística;Diplomatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2013;Zaragoza;Estadística;Diplomatura o equivalente;Graduado;Hombres;1;0;0;0;9.00;40.96;29/04/2018
2013;Zaragoza;Estudios Avanzados en Historia del Arte;Máster;Abandono Voluntario;Hombres;0;2;0;0;;;29/04/2018
2013;Zaragoza;Estudios Avanzados en Historia del Arte;Máster;Abandono Voluntario;Mujeres;0;4;3;0;;;29/04/2018
2013;Zaragoza;Estudios Avanzados en Historia del Arte;Máster;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;29/04/2018
2013;Zaragoza;Estudios Avanzados en Historia del Arte;Máster;Graduado;Hombres;2;0;0;0;1.00;100.00;29/04/2018
2013;Zaragoza;Estudios Avanzados en Historia del Arte;Máster;Graduado;Mujeres;9;0;0;0;1.11;97.83;29/04/2018
2013;Zaragoza;Estudios Clásicos;Grado;Abandono Voluntario;Hombres;0;3;3;0;;;29/04/2018
2013;Zaragoza;Estudios Clásicos;Grado;Abandono Voluntario;Mujeres;0;6;6;0;;;29/04/2018
2013;Zaragoza;Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;1;0;;;29/04/2018
2013;Zaragoza;Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;2;0;;;29/04/2018
2013;Zaragoza;Estudios Clásicos;Grado;Graduado;Hombres;3;0;0;0;4.00;100.00;29/04/2018
2013;Zaragoza;Estudios Clásicos;Grado;Graduado;Mujeres;5;0;0;0;4.00;98.51;29/04/2018
2013;Zaragoza;Estudios Clásicos;Grado;Incumple Régimen de permanencia;Mujeres;0;2;1;0;;;29/04/2018
2013;Zaragoza;Estudios Clásicos;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;29/04/2018
2013;Zaragoza;Estudios Clásicos;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;29/04/2018
2013;Zaragoza;Estudios en Arquitectura;Grado;Abandono Voluntario;Hombres;0;3;3;0;;;29/04/2018
2013;Zaragoza;Estudios en Arquitectura;Grado;Abandono Voluntario;Mujeres;0;3;3;0;;;29/04/2018
2013;Zaragoza;Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Estudios en Arquitectura;Grado;Graduado;Hombres;14;0;0;0;;;29/04/2018
2013;Zaragoza;Estudios en Arquitectura;Grado;Graduado;Mujeres;21;0;0;0;;;29/04/2018
2013;Zaragoza;Estudios en Arquitectura;Grado;Traslado a otra Universidad;Hombres;0;0;0;3;;;29/04/2018
2013;Zaragoza;Estudios Filosóficos;Máster;Abandono Voluntario;Hombres;0;4;3;0;;;29/04/2018
2013;Zaragoza;Estudios Filosóficos;Máster;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2013;Zaragoza;Estudios Filosóficos;Máster;Graduado;Hombres;2;0;0;0;2.00;83.33;29/04/2018
2013;Zaragoza;Estudios Filosóficos;Máster;Graduado;Mujeres;1;0;0;0;2.00;83.33;29/04/2018
2013;Zaragoza;Estudios Hispánicos: lengua y literatura;Máster;Abandono Voluntario;Hombres;0;3;2;0;;;29/04/2018
2013;Zaragoza;Estudios Hispánicos: lengua y literatura;Máster;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Estudios Hispánicos: lengua y literatura;Máster;Graduado;Hombres;1;0;0;0;1.00;100.00;29/04/2018
2013;Zaragoza;Estudios Hispánicos: lengua y literatura;Máster;Graduado;Mujeres;6;0;0;0;1.25;95.24;29/04/2018
2013;Zaragoza;Estudios Ingleses;Grado;Abandono Voluntario;Hombres;0;4;3;0;;;29/04/2018
2013;Zaragoza;Estudios Ingleses;Grado;Abandono Voluntario;Mujeres;0;9;6;0;;;29/04/2018
2013;Zaragoza;Estudios Ingleses;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Estudios Ingleses;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Estudios Ingleses;Grado;Graduado;Hombres;6;0;0;0;4.00;95.98;29/04/2018
2013;Zaragoza;Estudios Ingleses;Grado;Graduado;Mujeres;42;0;0;0;3.98;98.27;29/04/2018
2013;Zaragoza;Estudios Ingleses;Grado;Incumple Régimen de permanencia;Mujeres;0;2;2;0;;;29/04/2018
2013;Zaragoza;Estudios Ingleses;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;29/04/2018
2013;Zaragoza;Estudios Ingleses;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;29/04/2018
2013;Zaragoza;Estudios ingleses;Doctorado;Graduado;Mujeres;4;0;0;0;;;29/04/2018
2013;Zaragoza;Estudios Textuales y Culturales en Lengua Inglesa;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Estudios Textuales y Culturales en Lengua Inglesa;Máster;Abandono Voluntario;Mujeres;0;1;1;0;;;29/04/2018
2013;Zaragoza;Estudios Textuales y Culturales en Lengua Inglesa;Máster;Graduado;Hombres;3;0;0;0;3.00;66.67;29/04/2018
2013;Zaragoza;Estudios Textuales y Culturales en Lengua Inglesa;Máster;Graduado;Mujeres;2;0;0;0;4.50;61.54;29/04/2018
2013;Zaragoza;Filología Clásica;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;1;0;0;;;29/04/2018
