CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2024;Teruel;Grado: Enfermería;Grado;Graduado;Mujeres;27;0;0;0;4.00;99.33;19/07/2026
2024;Teruel;Grado: Enfermería;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;19/07/2026
2024;Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Abandono Voluntario;Hombres;0;6;5;0;;;19/07/2026
2024;Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;19/07/2026
2024;Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Graduado;Hombres;9;0;0;0;4.40;87.19;19/07/2026
2024;Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Graduado;Mujeres;2;0;0;0;5.00;88.68;19/07/2026
2024;Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;19/07/2026
2024;Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;19/07/2026
2024;Teruel;Grado: Ingeniería Informática;Grado;Abandono Voluntario;Hombres;0;5;1;0;;;19/07/2026
2024;Teruel;Grado: Ingeniería Informática;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;19/07/2026
2024;Teruel;Grado: Ingeniería Informática;Grado;Graduado;Hombres;9;0;0;0;6.11;69.64;19/07/2026
2024;Teruel;Grado: Ingeniería Informática;Grado;Graduado;Mujeres;3;0;0;0;5.00;81.46;19/07/2026
2024;Teruel;Grado: Ingeniería Informática;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;19/07/2026
2024;Teruel;Grado: Magisterio en Educación Infantil;Grado;Abandono Voluntario;Hombres;0;1;0;0;;;19/07/2026
2024;Teruel;Grado: Magisterio en Educación Infantil;Grado;Abandono Voluntario;Mujeres;0;7;2;0;;;19/07/2026
2024;Teruel;Grado: Magisterio en Educación Infantil;Grado;Graduado;Hombres;4;0;0;0;4.00;99.05;19/07/2026
2024;Teruel;Grado: Magisterio en Educación Infantil;Grado;Graduado;Mujeres;65;0;0;0;4.27;94.37;19/07/2026
2024;Teruel;Grado: Magisterio en Educación Infantil;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;19/07/2026
2024;Teruel;Grado: Magisterio en Educación Infantil;Grado;Traslado a otra Universidad;Mujeres;0;0;0;5;;;19/07/2026
2024;Teruel;Grado: Magisterio en Educación Primaria;Grado;Abandono Voluntario;Hombres;0;12;4;0;;;19/07/2026
2024;Teruel;Grado: Magisterio en Educación Primaria;Grado;Abandono Voluntario;Mujeres;0;8;4;0;;;19/07/2026
2024;Teruel;Grado: Magisterio en Educación Primaria;Grado;Graduado;Hombres;43;0;0;0;4.49;88.16;19/07/2026
2024;Teruel;Grado: Magisterio en Educación Primaria;Grado;Graduado;Mujeres;56;0;0;0;4.56;92.38;19/07/2026
2024;Teruel;Grado: Magisterio en Educación Primaria;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;19/07/2026
2024;Teruel;Grado: Magisterio en Educación Primaria;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;19/07/2026
2024;Teruel;Grado: Programa conjunto en Ingeniería Informática-Administración y Dirección de Empresas;Grado;Abandono Voluntario;Hombres;0;1;1;0;;;19/07/2026
2024;Teruel;Grado: Programa conjunto en Ingeniería Informática-Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;19/07/2026
2024;Teruel;Grado: Psicología;Grado;Abandono Voluntario;Hombres;0;2;1;0;;;19/07/2026
2024;Teruel;Grado: Psicología;Grado;Abandono Voluntario;Mujeres;0;5;3;0;;;19/07/2026
2024;Teruel;Grado: Psicología;Grado;Graduado;Hombres;12;0;0;0;4.33;94.67;19/07/2026
2024;Teruel;Grado: Psicología;Grado;Graduado;Mujeres;61;0;0;0;4.63;92.76;19/07/2026
2024;Teruel;Grado: Psicología;Grado;Traslado a otra Universidad;Mujeres;0;0;0;6;;;19/07/2026
2024;Teruel;Máster: Innovación y Emprendimiento en Tecnologías para la Salud y el Bienestar;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;19/07/2026
2024;Teruel;Máster: Innovación y Emprendimiento en Tecnologías para la Salud y el Bienestar;Máster;Graduado;Hombres;1;0;0;0;;68.97;19/07/2026
2024;Teruel;Máster: Innovación y Emprendimiento en Tecnologías para la Salud y el Bienestar;Máster;Graduado;Mujeres;1;0;0;0;3.00;75.86;19/07/2026
2024;Teruel;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;19/07/2026
2024;Teruel;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Graduado;Hombres;2;0;0;0;1.50;95.24;19/07/2026
2024;Teruel;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Graduado;Mujeres;13;0;0;0;1.00;100.00;19/07/2026
2024;Teruel;Máster: Psicología General Sanitaria;Máster;Graduado;Hombres;5;0;0;0;2.00;100.00;19/07/2026
2024;Teruel;Máster: Psicología General Sanitaria;Máster;Graduado;Mujeres;26;0;0;0;2.04;99.49;19/07/2026
2024;Zaragoza;Derecho;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;4;;;19/07/2026
2024;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;19/07/2026
2024;Zaragoza;Doctorado: PD Bioquímica y biología molecular [RD 576/2023];Doctorado;Graduado;Hombres;1;0;0;0;5.12;;19/07/2026
2024;Zaragoza;Doctorado: PD Bioquímica y biología molecular [RD 576/2023];Doctorado;Graduado;Mujeres;7;0;0;0;4.57;;19/07/2026
2024;Zaragoza;Doctorado: PD Bioquímica y biología molecular [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Calidad, seguridad y tecnología de los alimentos [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Calidad, seguridad y tecnología de los alimentos [RD 576/2023];Doctorado;Graduado;Hombres;1;0;0;0;4.88;;19/07/2026
2024;Zaragoza;Doctorado: PD Calidad, seguridad y tecnología de los alimentos [RD 576/2023];Doctorado;Graduado;Mujeres;2;0;0;0;4.87;;19/07/2026
2024;Zaragoza;Doctorado: PD Calidad, seguridad y tecnología de los alimentos [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencia analítica en química [RD 576/2023];Doctorado;Graduado;Hombres;2;0;0;0;3.64;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencia analítica en química [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;1.51;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencia analítica en química [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias agrarias y del medio natural [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias agrarias y del medio natural [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias agrarias y del medio natural [RD 576/2023];Doctorado;Graduado;Hombres;1;0;0;0;3.95;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias agrarias y del medio natural [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;5.12;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias agrarias y del medio natural [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias biomédicas y biotecnológicas [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias biomédicas y biotecnológicas [RD 576/2023];Doctorado;Graduado;Hombres;2;0;0;0;5.10;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias biomédicas y biotecnológicas [RD 576/2023];Doctorado;Graduado;Mujeres;4;0;0;0;5.55;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias biomédicas y biotecnológicas [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias biomédicas y biotecnológicas [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias de la antigüedad [RD 576/2023];Doctorado;Graduado;Hombres;2;0;0;0;5.70;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias de la antigüedad [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;5.87;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias de la antigüedad [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;3;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias de la antigüedad [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;3;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias de la salud y del deporte [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias de la salud y del deporte [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;4;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias de la salud y del deporte [RD 576/2023];Doctorado;Graduado;Hombres;7;0;0;0;5.08;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias de la salud y del deporte [RD 576/2023];Doctorado;Graduado;Mujeres;8;0;0;0;4.40;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias de la salud y del deporte [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;5;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Ciencias de la salud y del deporte [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;7;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Contabilidad y finanzas [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Contabilidad y finanzas [RD 576/2023];Doctorado;Graduado;Hombres;1;0;0;0;5.32;;19/07/2026
2024;Zaragoza;Doctorado: PD Contabilidad y finanzas [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;3.64;;19/07/2026
2024;Zaragoza;Doctorado: PD Derecho [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Derecho [RD 576/2023];Doctorado;Graduado;Hombres;5;0;0;0;4.52;;19/07/2026
2024;Zaragoza;Doctorado: PD Derecho [RD 576/2023];Doctorado;Graduado;Mujeres;5;0;0;0;6.23;;19/07/2026
2024;Zaragoza;Doctorado: PD Derecho [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;6;0;0;;;19/07/2026
2024;Zaragoza;Doctorado: PD Derecho [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;8;0;0;;;19/07/2026
